Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;56,00;37,00;2,00;8,00;2,00;0,00;13,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-08-25;24,00;34,00;4,00;4,00;0,00;2,00;17,00;7,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;71,00;11,00;4,00;7,00;7,00;0,00;7,00;9,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;25,00;7,00;5,00;7,00;5,00;4,00;14,00;4,00;0,00;2,00;4,00;0,00;0,00;0,00;2,00;4,00;2,00;0,00;0,00;0,00;0,00
2019-09-15;51,00;4,00;0,00;5,00;2,00;2,00;11,00;5,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-09-22;51,00;5,00;2,00;5,00;0,00;2,00;16,00;9,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;2,00;0,00
2019-09-29;42,00;5,00;0,00;5,00;0,00;4,00;5,00;9,00;2,00;0,00;4,00;2,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00
2019-10-06;29,00;4,00;0,00;2,00;2,00;0,00;11,00;5,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;33,00;9,00;2,00;4,00;5,00;4,00;9,00;5,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;38,00;2,00;0,00;5,00;0,00;2,00;2,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;2,00;2,00;0,00;0,00;2,00
2019-10-27;34,00;7,00;2,00;4,00;0,00;0,00;11,00;4,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;41,00;7,00;4,00;4,00;5,00;2,00;4,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;33,00;5,00;0,00;2,00;0,00;2,00;12,00;5,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;33,00;4,00;0,00;7,00;2,00;3,00;16,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;28,00;8,00;2,00;8,00;2,00;4,00;13,00;4,00;0,00;2,00;0,00;4,00;0,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00
2019-12-01;49,00;5,00;2,00;10,00;2,00;3,00;7,00;7,00;0,00;2,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;41,00;14,00;0,00;14,00;4,00;0,00;9,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00
2019-12-15;79,00;9,00;4,00;13,00;2,00;5,00;20,00;11,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;2,00
