Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-08-22;58,00;84,36;5,27;5,27;15,82;0,00;14,00;0,00;0,00;6,82;0,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;7,00;0,00;0,00
2021-08-29;50,00;55,00;15,00;0,00;15,00;14,00;7,00;0,00;0,00;0,00;0,00;6,67;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00
2021-09-05;67,00;51,54;5,15;15,46;20,62;0,00;30,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2021-09-12;36,00;51,43;20,57;0,00;5,14;7,00;14,00;7,00;0,00;7,20;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;35,00;70,00;20,00;15,00;25,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;35,00;55,00;0,00;0,00;15,00;7,00;7,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;53,00;84,80;0,00;5,30;0,00;0,00;0,00;0,00;0,00;21,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;25,00;115,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;3,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;14,00;37,33;4,67;4,67;0,00;9,00;0,00;14,00;5,00;49,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;9,00;54,00;0,00;4,50;0,00;14,00;5,00;9,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-10-31;29,00;38,67;4,83;0,00;4,83;0,00;14,00;0,00;0,00;47,13;0,00;0,00;3,63;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-11-07;29,00;48,33;0,00;14,50;0,00;0,00;10,00;19,00;0,00;64,44;3,22;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00
2021-11-14;28,00;70,00;0,00;0,00;9,33;0,00;9,00;0,00;0,00;66,50;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;9,00;36,00;0,00;13,50;0,00;5,00;9,00;5,00;5,00;84,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;33,00;132,00;0,00;5,50;0,00;0,00;5,00;0,00;0,00;181,50;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;21,00;57,75;0,00;10,50;5,25;0,00;0,00;5,00;0,00;350,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;26,00;57,20;0,00;5,20;5,20;0,00;5,00;0,00;0,00;71,50;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00
2021-12-19;6,00;48,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;69,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;14,00;32,67;0,00;4,67;0,00;0,00;0,00;7,00;0,00;73,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
