Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-23;41,00;0,00;13,18;13,18;13,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,33;0,00;0,00;0,00;0,00
2019-06-30;41,00;0,00;13,18;26,36;13,18;0,00;0,00;14,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,33;0,00;0,00;0,00;0,00
2019-07-07;66,00;13,20;26,40;0,00;0,00;0,00;0,00;27,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,54;0,00;0,00;0,00
2019-07-14;69,00;0,00;13,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;41,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;13,80;0,00;0,00;0,00;0,00
2019-07-21;70,00;28,30;41,70;28,30;13,40;0,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;27,32;0,00;0,00;0,00;0,00
2019-07-28;71,00;0,00;42,90;14,79;28,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;28,74;13,52;0,00;0,00;0,00
2019-08-04;100,00;0,00;14,93;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;43,10;0,00;0,00;0,00;0,00
2019-08-11;86,00;0,00;0,00;14,83;0,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;43,00;13,76;0,00;14,00;0,00
2019-08-18;56,00;13,26;0,00;0,00;28,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;13,58;0,00;0,00;0,00
2019-08-25;93,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;13,78;13,78;0,00;0,00;0,00
2019-09-01;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;25,00;13,00;0,00;0,00;12,09;0,00;0,00;0,00;0,00
2019-09-08;49,00;0,00;25,24;0,00;37,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;11,83;0,00;0,00;0,00;12,00
2019-09-15;12,00;12,00;25,50;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00
2019-09-22;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;12,09;25,91;0,00;13,00;0,00
2019-10-06;13,00;13,00;0,00;0,00;13,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;49,00;0,00;0,00;11,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;24,00;36,00;12,00;24,00;49,50;12,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00
2019-10-27;25,00;0,00;25,00;0,00;25,00;0,00;0,00;12,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;0,00;0,00
2019-11-03;36,00;36,00;12,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;96,00;24,00;0,00;12,00;24,00
2019-11-10;48,00;23,27;11,64;0,00;11,64;12,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;24,00;0,00;0,00;12,00
2019-11-17;72,00;12,00;48,00;0,00;24,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;36,00;0,00;0,00;12,00;0,00
2019-11-24;47,00;11,75;23,50;11,75;11,75;0,00;0,00;12,00;0,00;0,00;23,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;24,37;24,37;12,00;12,00;0,00
2019-12-01;50,00;50,00;25,76;25,76;37,88;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;12,00;12,00;12,00;0,00;0,00;87,93;50,00;0,00;25,00;0,00
2019-12-08;89,00;13,35;25,22;13,35;25,22;0,00;13,00;26,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;114,67;11,98;0,00;13,00;13,00
2019-12-15;49,00;0,00;0,00;0,00;37,12;0,00;12,00;12,00;0,00;0,00;24,00;12,00;0,00;0,00;24,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;87,50;49,00;0,00;12,00;12,00
2019-12-22;0,00;0,00;9,00;18,00;9,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;15,00;0,00;27,00;0,00
2019-12-29;53,00;13,25;39,75;0,00;13,25;0,00;26,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;145,32;0,00;0,00;0,00;27,00
2020-01-05;61,00;11,90;25,29;25,29;37,20;0,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;96,58;11,86;12,00;12,00;12,00
2020-01-12;68,00;11,83;0,00;22,17;0,00;11,00;0,00;11,00;0,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;12,21;0,00;92,41;22,67;0,00;0,00;11,00
2020-01-19;33,00;11,48;11,48;33,00;0,00;0,00;11,00;0,00;0,00;0,00;33,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;128,70;21,45;11,00;11,00;11,00
2020-01-26;82,00;0,00;11,93;23,85;35,78;0,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;92,25;11,96;0,00;12,00;23,00
2020-02-02;23,00;34,50;34,50;11,50;34,50;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;12,00;0,00;0,00;12,00;0,00;35,00;0,00;0,00;111,71;11,50;0,00;12,00;0,00
2020-02-09;70,00;0,00;23,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;70,00;11,95;0,00;12,00;23,00
2020-02-16;69,00;22,50;12,00;22,50;12,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,58;0,00;11,00;11,00;0,00
2020-02-23;22,00;0,00;11,73;0,00;11,73;11,00;0,00;11,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,85;22,00;0,00;0,00;0,00
2020-03-01;22,00;0,00;32,27;0,00;10,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;88,00;22,00;22,00;22,00;0,00
2020-03-08;33,00;10,50;0,00;10,50;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;33,00;0,00;0,00;0,00;11,00
2020-03-15;21,00;0,00;10,50;0,00;0,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;10,50;0,00;0,00;0,00;0,00
2020-03-22;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00
2020-03-29;20,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
