Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-08-18;34,00;0,00;7,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;20,61;26,79;0,00;0,00;0,00;46,53;0,00;0,00;0,00;0,00;0,00
2019-08-25;20,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;67,37;0,00;0,00;0,00;40,00;0,00;0,00;7,00;0,00;0,00
2019-09-01;32,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;12,39;6,19;38,19;0,00;7,11;7,11;12,44;0,00;0,00;0,00;6,00;0,00
2019-09-08;44,00;6,00;6,00;13,00;0,00;0,00;6,00;0,00;6,00;0,00;18,42;18,42;0,00;0,00;0,00;18,33;0,00;0,00;13,00;6,00;0,00
2019-09-15;31,00;12,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;12,40;37,20;0,00;0,00;0,00;67,47;0,00;0,00;6,00;6,00;6,00
2019-09-22;44,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,14;18,42;0,00;0,00;5,50;18,33;12,83;0,00;0,00;6,00;0,00
2019-09-29;63,00;25,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,19;12,19;0,00;5,40;0,00;37,80;0,00;0,00;13,00;0,00;0,00
2019-10-06;25,00;6,00;19,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;49,00;0,00;7,14;0,00;57,14;0,00;0,00;6,00;0,00;0,00
2019-10-13;26,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,24;0,00;26,00;0,00;0,00;0,00;52,00;0,00;0,00;6,00;6,00;0,00
2019-10-20;63,00;19,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,59;44,41;0,00;0,00;0,00;25,20;0,00;0,00;6,00;0,00;13,00
2019-10-27;25,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;51,04;0,00;0,00;0,00;55,36;0,00;0,00;0,00;6,00;0,00
2019-11-03;50,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,12;18,37;0,00;0,00;0,00;17,86;0,00;0,00;6,00;6,00;0,00
2019-11-10;43,00;6,00;6,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;18,43;24,57;0,00;0,00;0,00;55,54;0,00;0,00;0,00;6,00;6,00
