Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-08-18;37,00;18,00;18,00;0,00;0,00;19,59;74,00;0,00;0,00;19,38;0,00;56,38;0,00;17,53;17,53;54,53;0,00;56,03;19,03;0,00;0,00
2019-08-25;53,00;35,00;18,00;18,00;0,00;0,00;35,33;0,00;0,00;17,10;53,00;53,00;0,00;0,00;0,00;88,33;0,00;17,67;17,67;17,67;0,00
2019-09-01;51,00;34,00;17,00;17,00;0,00;51,00;0,00;0,00;0,00;0,00;136,00;51,00;34,00;0,00;0,00;68,65;0,00;16,32;0,00;0,00;0,00
2019-09-08;52,00;17,00;0,00;17,00;17,00;17,33;17,33;0,00;0,00;0,00;173,33;52,00;17,33;0,00;0,00;18,00;0,00;0,00;16,64;0,00;16,64
2019-09-15;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;20,00;10,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;33,00;33,00;0,00;0,00;16,00;33,00;17,60;0,00;0,00;0,00;66,00;33,00;0,00;0,00;0,00;64,06;0,00;0,00;33,00;0,00;0,00
2019-09-29;49,00;49,00;16,00;0,00;0,00;0,00;17,04;0,00;0,00;0,00;33,25;15,75;0,00;0,00;0,00;49,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;33,00;16,00;16,00;33,00;0,00;33,00;0,00;0,00;0,00;0,00;83,37;17,37;0,00;0,00;0,00;33,00;0,00;0,00;16,50;0,00;0,00
2019-10-13;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;16,00;16,00;0,00;16,00;16,00;0,00;0,00;0,00;0,00;0,00;30,40;30,40;16,00;16,00;0,00;16,00;0,00;0,00;16,00;0,00;0,00
2019-10-27;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;0,00;17,00;0,00;16,00;0,00;16,00;0,00
2019-11-03;0,00;16,00;0,00;16,00;0,00;22,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;41,00;0,00;0,00;0,00;0,00;15,00
2019-11-10;0,00;0,00;16,00;0,00;0,00;15,00;8,00;8,00;0,00;0,00;9,00;19,00;0,00;0,00;0,00;33,00;0,00;0,00;63,00;0,00;0,00
2019-11-17;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;66,00;0,00;9,00;0,00;0,00;17,00;0,00;0,00;16,00;0,00;0,00
2019-11-24;16,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;16,00;96,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;16,00;0,00;16,00
2019-12-01;0,00;0,00;32,00;16,00;16,00;0,00;15,00;0,00;0,00;0,00;19,00;28,00;9,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00
2019-12-08;0,00;0,00;0,00;16,00;0,00;7,00;0,00;0,00;0,00;0,00;9,00;28,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;16,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00;16,00;0,00;48,00;65,78;16,00;0,00;32,00;16,00;0,00;0,00;0,00;16,00;16,00
2019-12-22;0,00;0,00;17,00;34,00;0,00;0,00;8,00;0,00;8,00;0,00;20,00;10,00;0,00;9,00;0,00;9,00;0,00;0,00;16,00;0,00;16,00
2019-12-29;17,00;0,00;0,00;50,00;0,00;31,88;31,88;0,00;17,00;0,00;66,30;49,30;0,00;0,00;0,00;108,38;0,00;0,00;17,00;0,00;0,00
2020-01-05;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00;30,00;0,00;0,00;0,00;15,00;0,00;0,00;29,00;0,00;0,00
2020-01-12;15,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;15,00;28,33;0,00;0,00;0,00;28,13;0,00;46,07;46,07;0,00;0,00
2020-01-19;31,00;15,00;0,00;15,00;0,00;62,00;31,00;0,00;15,50;0,00;91,28;46,50;0,00;0,00;0,00;44,56;15,50;0,00;16,03;16,03;0,00
2020-01-26;31,00;15,00;15,00;31,00;31,00;62,00;0,00;0,00;0,00;0,00;46,50;46,50;15,50;0,00;0,00;15,50;15,50;0,00;78,03;0,00;16,03
2020-02-02;31,00;15,00;15,00;15,00;0,00;0,00;31,00;0,00;0,00;0,00;91,28;31,00;0,00;0,00;0,00;31,00;0,00;16,03;16,03;16,03;16,03
2020-02-09;60,00;60,00;30,00;0,00;0,00;15,00;30,00;0,00;15,00;0,00;60,00;29,14;15,43;0,00;0,00;60,00;0,00;0,00;0,00;14,74;0,00
2020-02-16;45,00;30,00;0,00;15,00;0,00;45,00;60,00;0,00;15,00;0,00;74,42;45,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;14,65
2020-02-23;15,00;0,00;15,00;30,00;0,00;30,00;0,00;30,00;0,00;0,00;43,33;56,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
