Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-10-27;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;105,00;60,00;0,00;0,00;0,00;61,67;0,00;0,00;0,00;15,00;15,00
2019-11-03;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;88,13;58,13;0,00;0,00;0,00;76,67;0,00;0,00;0,00;0,00;0,00
2019-11-10;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;55,00;24,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;29,00;13,92;13,92;0,00;0,00;0,00;0,00;0,00;0,00;15,47;90,87;44,47;0,00;0,00;14,50;14,50;0,00;0,00;0,00;0,00;29,00
2019-11-24;0,00;12,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;69,00;8,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;0,00;26,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;64,00;16,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;66,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;15,00;0,00;0,00
2019-12-15;0,00;13,00;0,00;13,00;0,00;15,00;0,00;0,00;15,00;0,00;32,00;16,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,94;0,00;0,00;0,00;16,00;16,00;0,00;0,00;0,00;0,00;16,00
2019-12-29;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;16,00
2020-01-05;30,00;30,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;41,00;14,06;14,06;14,06;0,00;0,00;0,00;0,00;0,00;0,00;13,05;27,95;0,00;0,00;0,00;39,42;0,00;0,00;0,00;14,00;0,00
2020-01-19;14,00;54,83;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;58,00;44,00;0,00;0,00;0,00;59,50;0,00;0,00;0,00;0,00;14,00
2020-01-26;14,00;57,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,25;14,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;14,00;43,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,25;26,25;0,00;0,00;0,00;40,44;0,00;0,00;0,00;0,00;14,00
2020-02-09;14,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,25;66,50;0,00;0,00;0,00;40,44;0,00;0,00;0,00;0,00;28,00
2020-02-16;83,00;83,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,33;27,67;0,00;0,00;0,00;41,50;0,00;0,00;0,00;0,00;28,00
2020-02-23;27,00;0,00;14,09;0,00;0,00;0,00;0,00;0,00;0,00;12,60;39,60;39,60;0,00;0,00;0,00;12,71;0,00;0,00;0,00;0,00;0,00
