Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;63,00;21,00;12,00;6,00;0,00;0,00;14,00;11,00;3,00;2,00;2,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;49,00;24,00;15,00;16,00;4,00;9,00;7,00;12,00;4,00;1,00;3,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-09-01;77,00;12,00;7,00;9,00;3,00;3,00;12,00;16,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;53,00;16,00;4,00;11,00;6,00;4,00;16,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;75,00;16,00;6,00;9,00;3,00;4,00;12,00;9,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;62,00;12,00;0,00;13,00;1,00;4,00;15,00;7,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;1,00;0,00
2019-09-29;58,00;0,00;4,00;12,00;0,00;0,00;8,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;55,00;7,00;7,00;7,00;0,00;1,00;8,00;5,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2019-10-13;45,00;12,00;3,00;4,00;3,00;0,00;7,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-10-20;46,00;3,00;4,00;7,00;1,00;1,00;5,00;8,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-27;44,00;1,00;3,00;11,00;1,00;1,00;17,00;10,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;32,00;13,00;1,00;7,00;7,00;3,00;4,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2019-11-10;25,00;8,00;0,00;8,00;0,00;0,00;7,00;7,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;37,00;4,00;0,00;3,00;4,00;1,00;4,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;40,00;10,00;3,00;6,00;1,00;4,00;9,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;37,00;4,00;7,00;9,00;0,00;1,00;8,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-12-08;22,00;3,00;5,00;5,00;1,00;0,00;1,00;5,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-12-15;33,00;7,00;1,00;6,00;3,00;3,00;4,00;4,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;39,00;8,00;3,00;3,00;2,00;3,00;17,00;5,00;0,00;2,00;0,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-29;51,00;8,00;11,00;5,00;1,00;4,00;8,00;4,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-01-05;61,00;4,00;19,00;8,00;0,00;4,00;11,00;4,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-01-12;66,00;16,00;12,00;2,00;1,00;2,00;8,00;6,00;1,00;0,00;3,00;1,00;0,00;0,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00
2020-01-19;63,00;12,00;7,00;13,00;1,00;5,00;12,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;43,00;8,00;9,00;9,00;1,00;0,00;6,00;3,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;69,00;9,00;6,00;10,00;3,00;3,00;8,00;5,00;1,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2020-02-09;64,00;13,00;6,00;13,00;1,00;1,00;4,00;4,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-02-16;42,00;6,00;9,00;7,00;0,00;6,00;10,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;41,00;10,00;4,00;6,00;2,00;1,00;7,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2020-03-01;29,00;11,00;1,00;2,00;4,00;0,00;10,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00
2020-03-08;32,00;4,00;0,00;11,00;2,00;2,00;5,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;24,00;4,00;2,00;4,00;1,00;1,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-03-22;13,00;7,00;2,00;1,00;2,00;0,00;6,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;12,00;2,00;2,00;3,00;0,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-04-05;14,00;2,00;5,00;2,00;0,00;0,00;6,00;2,00;2,00;1,00;0,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;10,00;5,00;0,00;6,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;1,00;7,00;2,00;2,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;8,00;1,00;2,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-05-03;20,00;5,00;3,00;7,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;20,00;4,00;6,00;2,00;1,00;1,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;19,00;1,00;0,00;5,00;2,00;2,00;3,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;25,00;7,00;4,00;10,00;2,00;0,00;6,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00
2020-05-31;25,00;6,00;2,00;9,00;1,00;2,00;6,00;4,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;22,00;4,00;1,00;7,00;0,00;3,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00
2020-06-14;30,00;6,00;9,00;10,00;6,00;1,00;1,00;6,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;39,00;13,00;8,00;10,00;6,00;5,00;7,00;3,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-06-28;41,00;8,00;9,00;13,00;3,00;2,00;7,00;7,00;1,00;0,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;45,00;7,00;9,00;9,00;2,00;0,00;6,00;8,00;4,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-07-12;32,00;10,00;16,00;15,00;2,00;2,00;6,00;16,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-07-19;53,00;7,00;10,00;18,00;4,00;8,00;5,00;9,00;5,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;39,00;11,00;11,00;19,00;1,00;5,00;10,00;6,00;9,00;0,00;3,00;3,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2020-08-02;40,00;13,00;8,00;10,00;3,00;1,00;14,00;14,00;8,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-08-09;38,00;13,00;4,00;6,00;6,00;3,00;11,00;8,00;3,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-08-16;24,00;6,00;7,00;6,00;1,00;0,00;10,00;9,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;32,00;7,00;6,00;6,00;5,00;1,00;6,00;1,00;0,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-08-30;24,00;4,00;4,00;10,00;10,00;1,00;4,00;5,00;3,00;0,00;1,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-09-06;14,00;4,00;6,00;10,00;3,00;3,00;8,00;5,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;22,00;1,00;4,00;8,00;3,00;0,00;6,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;12,00;2,00;5,00;6,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;4,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-09-27;18,00;4,00;1,00;5,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;19,00;6,00;0,00;6,00;5,00;6,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00
2020-10-11;11,00;3,00;0,00;5,00;4,00;3,00;5,00;3,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2020-10-18;16,00;5,00;4,00;3,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;14,00;5,00;1,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;16,00;1,00;1,00;4,00;0,00;1,00;5,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-11-08;23,00;0,00;4,00;5,00;3,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;6,00;4,00;4,00;3,00;3,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-11-22;15,00;5,00;1,00;2,00;0,00;0,00;2,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;18,00;1,00;3,00;3,00;1,00;1,00;4,00;6,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-12-06;10,00;3,00;3,00;4,00;3,00;1,00;10,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;16,00;3,00;1,00;7,00;1,00;1,00;4,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;19,00;3,00;1,00;10,00;1,00;3,00;7,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00
2020-12-27;14,00;4,00;4,00;4,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;12,00;1,00;2,00;5,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;16,00;1,00;5,00;2,00;0,00;4,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-01-17;10,00;1,00;2,00;1,00;0,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;10,00;1,00;2,00;1,00;0,00;1,00;1,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;9,00;0,00;1,00;1,00;4,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;4,00;5,00;0,00;4,00;4,00;3,00;0,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;13,00;0,00;0,00;8,00;1,00;0,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;30,00;3,00;1,00;4,00;1,00;0,00;3,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;14,00;3,00;3,00;4,00;0,00;1,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;9,00;0,00;1,00;3,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;11,00;1,00;3,00;6,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-03-21;4,00;4,00;0,00;3,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2021-03-28;11,00;1,00;3,00;4,00;0,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-04-04;10,00;5,00;0,00;1,00;1,00;3,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;10,00;0,00;0,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;3,00;3,00;1,00;3,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;3,00;3,00;1,00;3,00;1,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;8,00;3,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;10,00;3,00;0,00;1,00;4,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-16;22,00;1,00;1,00;0,00;0,00;0,00;3,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;17,00;3,00;3,00;3,00;7,00;0,00;3,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;13,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;17,00;3,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-06-13;14,00;6,00;1,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;14,00;4,00;1,00;3,00;0,00;1,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;16,00;1,00;0,00;4,00;1,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;19,00;6,00;3,00;7,00;0,00;4,00;6,00;1,00;1,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;32,00;3,00;4,00;1,00;0,00;0,00;7,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;25,00;1,00;3,00;0,00;1,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;14,00;1,00;3,00;9,00;0,00;3,00;7,00;6,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;17,00;7,00;3,00;1,00;1,00;1,00;9,00;7,00;0,00;1,00;0,00;1,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;1,00;0,00
2021-08-08;29,00;4,00;6,00;6,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;17,00;7,00;4,00;10,00;3,00;3,00;6,00;1,00;1,00;0,00;1,00;1,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;29,00;2,00;5,00;3,00;3,00;0,00;0,00;5,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;26,00;0,00;2,00;8,00;2,00;0,00;6,00;6,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;28,00;5,00;5,00;11,00;5,00;2,00;3,00;5,00;3,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;21,00;8,00;2,00;5,00;5,00;2,00;0,00;8,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;2,00;0,00
2021-09-19;22,00;4,00;1,00;1,00;1,00;1,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;15,00;0,00;4,00;7,00;1,00;0,00;1,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-10-03;33,00;9,00;2,00;1,00;2,00;1,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;20,00;5,00;1,00;7,00;1,00;0,00;1,00;4,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;17,00;5,00;0,00;6,00;2,00;0,00;4,00;5,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;23,00;6,00;3,00;7,00;2,00;1,00;2,00;6,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-10-31;18,00;7,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
