Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-01-05;22,00;236,50;5,50;33,00;27,50;33,00;11,00;0,00;16,00;5,00;5,00;0,00;5,00
2020-01-12;11,00;346,50;0,00;38,50;27,50;16,00;16,00;5,00;5,00;5,00;0,00;5,00;0,00
2020-01-19;27,00;199,80;5,40;21,60;59,40;16,00;32,00;22,00;0,00;5,00;16,00;0,00;0,00
2020-01-26;32,00;240,00;5,33;48,00;16,00;11,00;22,00;0,00;5,00;0,00;11,00;5,00;0,00
2020-02-02;32,00;250,67;10,67;37,33;37,33;5,00;27,00;5,00;0,00;5,00;5,00;0,00;5,00
2020-02-09;32,00;229,33;0,00;42,67;26,67;22,00;5,00;11,00;0,00;16,00;11,00;0,00;11,00
2020-02-16;33,00;214,50;5,50;33,00;71,50;28,00;6,00;6,00;17,00;6,00;6,00;6,00;11,00
2020-02-23;57,00;181,36;0,00;31,09;46,64;26,00;15,00;0,00;5,00;10,00;0,00;0,00;15,00
2020-03-01;10,00;215,00;5,00;55,00;60,00;21,00;5,00;0,00;5,00;5,00;0,00;0,00;16,00
2020-03-08;10,00;145,00;0,00;30,00;25,00;5,00;0,00;0,00;10,00;0,00;10,00;0,00;5,00
2020-03-15;15,00;115,00;0,00;0,00;25,00;10,00;15,00;0,00;0,00;10,00;5,00;0,00;0,00
2020-03-22;5,00;95,00;0,00;15,00;10,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;5,00;110,00;0,00;15,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00
2020-04-05;5,00;55,00;0,00;0,00;10,00;11,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;11,00;60,50;5,50;5,50;0,00;0,00;11,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-04-19;10,00;50,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00
2020-04-26;0,00;14,00;0,00;1,00;1,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;15,00;35,00;0,00;5,00;0,00;5,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00
2020-05-10;5,00;50,00;0,00;0,00;5,00;15,00;5,00;0,00;10,00;0,00;0,00;5,00;0,00
2020-05-17;5,00;45,00;0,00;5,00;5,00;11,00;11,00;0,00;0,00;5,00;0,00;5,00;0,00
2020-05-24;16,00;112,00;0,00;0,00;5,33;10,00;16,00;0,00;5,00;5,00;11,00;0,00;0,00
2020-05-31;31,00;98,17;0,00;5,17;10,33;10,00;10,00;0,00;10,00;5,00;0,00;0,00;10,00
2020-06-07;25,00;90,00;5,00;30,00;25,00;5,00;10,00;0,00;0,00;15,00;0,00;10,00;5,00
2020-06-14;40,00;90,00;0,00;25,00;35,00;25,00;5,00;5,00;0,00;20,00;0,00;5,00;0,00
2020-06-21;55,00;159,50;0,00;27,50;16,50;22,00;11,00;5,00;11,00;11,00;5,00;11,00;11,00
2020-06-28;58,00;142,36;10,55;36,91;47,45;42,00;42,00;0,00;16,00;11,00;11,00;5,00;5,00
2020-07-05;78,00;130,00;5,20;26,00;26,00;34,00;22,00;0,00;0,00;6,00;0,00;0,00;17,00
2020-07-12;57,00;119,18;5,18;25,91;36,27;45,00;17,00;6,00;6,00;6,00;46,00;0,00;0,00
2020-07-19;81,00;131,63;0,00;30,38;40,50;35,00;6,00;0,00;6,00;6,00;46,00;17,00;0,00
2020-07-26;83,00;166,00;0,00;41,50;31,13;36,00;0,00;6,00;12,00;18,00;12,00;12,00;12,00
2020-08-02;91,00;139,18;0,00;5,35;10,71;17,00;17,00;0,00;0,00;23,00;17,00;11,00;0,00
