Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-06-27;39,00;6,00;9,00;11,00;18,00;7,00;3,00;5,00;4,00;9,00;5,00;5,00;10,00;1,00;1,00;6,00;6,00;3,00;2,00;2,00;5,00;5,00;7,00;4,00;4,00;1,00;1,00;1,00
2021-07-04;55,00;4,00;10,00;10,00;27,00;8,00;7,00;3,00;3,00;14,00;9,00;5,00;11,00;1,00;1,00;3,00;7,00;5,00;3,00;3,00;6,00;5,00;2,00;10,00;5,00;1,00;1,00;0,00
2021-07-11;58,00;5,00;15,00;16,00;16,00;12,00;4,00;8,00;4,00;15,00;10,00;3,00;6,00;1,00;6,00;5,00;7,00;4,00;3,00;0,00;6,00;5,00;2,00;19,00;4,00;1,00;5,00;2,00
2021-07-18;53,00;4,00;19,00;17,00;15,00;11,00;7,00;5,00;3,00;13,00;10,00;5,00;11,00;0,00;1,00;9,00;14,00;3,00;5,00;4,00;9,00;4,00;1,00;17,00;8,00;2,00;3,00;2,00
2021-07-25;73,00;4,00;17,00;14,00;29,00;15,00;7,00;7,00;3,00;15,00;15,00;7,00;11,00;1,00;5,00;7,00;10,00;3,00;5,00;3,00;5,00;6,00;2,00;14,00;10,00;2,00;2,00;2,00
2021-08-01;65,00;8,00;19,00;19,00;19,00;18,00;7,00;6,00;6,00;33,00;15,00;5,00;9,00;1,00;5,00;8,00;13,00;6,00;6,00;3,00;12,00;5,00;3,00;20,00;12,00;2,00;3,00;1,00
2021-08-08;98,00;6,00;24,00;20,00;27,00;11,00;11,00;9,00;5,00;25,00;22,00;6,00;12,00;0,00;6,00;10,00;15,00;4,00;11,00;5,00;13,00;10,00;6,00;22,00;12,00;1,00;3,00;2,00
2021-08-15;89,00;6,00;25,00;29,00;28,00;12,00;10,00;7,00;3,00;16,00;21,00;4,00;12,00;0,00;7,00;11,00;13,00;4,00;6,00;6,00;13,00;3,00;3,00;15,00;8,00;1,00;2,00;1,00
2021-08-22;70,00;3,00;14,00;11,00;12,00;8,00;5,00;6,00;3,00;14,00;12,00;5,00;9,00;1,00;5,00;4,00;9,00;3,00;4,00;2,00;5,00;3,00;4,00;11,00;6,00;1,00;2,00;1,00
2021-08-29;48,00;2,00;10,00;5,00;10,00;4,00;2,00;3,00;4,00;8,00;8,00;2,00;5,00;2,00;3,00;2,00;6,00;4,00;4,00;3,00;3,00;3,00;3,00;13,00;4,00;1,00;2,00;1,00
2021-09-05;39,00;2,00;9,00;7,00;6,00;6,00;2,00;5,00;2,00;11,00;5,00;2,00;2,00;1,00;2,00;7,00;7,00;3,00;1,00;1,00;6,00;4,00;3,00;10,00;3,00;1,00;1,00;0,00
2021-09-12;32,00;4,00;11,00;7,00;10,00;4,00;2,00;3,00;2,00;11,00;5,00;3,00;4,00;0,00;3,00;6,00;8,00;1,00;1,00;3,00;7,00;3,00;1,00;10,00;4,00;1,00;1,00;1,00
2021-09-19;31,00;8,00;8,00;8,00;7,00;10,00;5,00;4,00;6,00;14,00;8,00;4,00;3,00;0,00;3,00;1,00;7,00;1,00;1,00;2,00;2,00;2,00;2,00;6,00;2,00;0,00;1,00;0,00
2021-09-26;23,00;3,00;9,00;11,00;11,00;10,00;4,00;2,00;4,00;10,00;6,00;3,00;3,00;1,00;7,00;4,00;5,00;1,00;3,00;3,00;3,00;2,00;2,00;5,00;1,00;2,00;4,00;1,00
2021-10-03;26,00;5,00;11,00;12,00;9,00;6,00;3,00;2,00;5,00;7,00;4,00;4,00;3,00;1,00;3,00;4,00;4,00;2,00;5,00;3,00;3,00;3,00;2,00;6,00;3,00;0,50;0,50;1,00
2021-10-10;24,00;10,00;7,00;6,00;13,00;7,00;5,00;2,00;2,00;7,00;5,00;4,00;7,00;1,00;7,00;5,00;4,00;1,00;4,00;2,00;2,00;2,00;1,00;8,00;3,00;0,00;1,00;0,00
2021-10-17;30,00;7,00;6,00;12,00;13,00;7,00;3,00;4,00;5,00;6,00;8,00;2,00;4,00;1,00;2,00;4,00;4,00;4,00;4,00;2,00;6,00;2,00;3,00;8,00;3,00;0,50;0,50;2,00
2021-10-24;31,00;3,00;8,00;13,00;11,00;8,00;5,00;6,00;3,00;9,00;4,00;2,00;5,00;0,00;3,00;4,00;2,00;2,00;2,00;3,00;7,00;3,00;3,00;6,00;3,00;0,00;1,00;1,00
2021-10-31;29,00;7,00;10,00;15,00;12,00;8,00;5,00;6,00;4,00;10,00;7,00;3,00;5,00;0,50;3,00;4,00;5,00;3,00;4,00;4,00;7,00;4,00;2,00;7,00;3,00;2,00;2,00;2,00
2021-11-07;32,00;11,00;14,00;12,00;15,00;6,00;7,00;5,00;5,00;15,00;4,00;4,00;5,00;1,00;6,00;6,00;5,00;2,00;4,00;5,00;4,00;2,00;3,00;12,00;4,00;1,00;1,00;1,00
2021-11-14;26,00;17,00;13,00;13,00;13,00;7,00;6,00;5,00;4,00;13,00;5,00;3,00;7,00;1,00;5,00;6,00;6,00;4,00;5,00;5,00;5,00;5,00;1,00;12,00;5,00;1,00;1,00;2,00
2021-11-21;30,00;12,00;12,00;13,00;15,00;11,00;6,00;3,00;6,00;10,00;8,00;3,00;8,00;1,00;4,00;5,00;4,00;3,00;5,00;4,00;5,00;6,00;2,00;13,00;3,00;0,50;4,00;2,00
2021-11-28;32,00;15,00;15,00;15,00;15,00;14,00;7,00;7,00;7,00;16,00;8,00;3,00;5,00;2,00;7,00;5,00;4,00;4,00;5,00;5,00;10,00;7,00;4,00;13,00;7,00;1,00;7,00;4,00
2021-12-05;41,00;18,00;24,00;19,00;18,00;13,00;11,00;16,00;6,00;20,00;13,00;3,00;10,00;2,00;13,00;9,00;5,00;4,00;7,00;7,00;11,00;12,00;6,00;14,00;7,00;2,00;6,00;8,00
2021-12-12;39,00;19,00;26,00;17,00;18,00;20,00;10,00;14,00;8,00;19,00;12,00;4,00;11,00;1,00;11,00;15,00;7,00;5,00;6,00;7,00;12,00;12,00;8,00;14,00;11,00;2,00;5,00;6,00
2021-12-19;48,00;16,00;30,00;16,00;16,00;25,00;14,00;18,00;10,00;25,00;10,00;7,00;11,00;0,50;23,00;12,00;12,00;4,00;13,00;13,00;15,00;16,00;8,00;21,00;10,00;2,00;5,00;3,00
2021-12-26;72,00;30,00;51,00;39,00;42,00;38,00;21,00;27,00;16,00;42,00;16,00;12,00;22,00;3,00;23,00;21,00;18,00;7,00;17,00;15,00;19,00;17,00;13,00;27,00;17,00;2,00;11,00;9,00
