Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;92,00;21,00;0,00;11,00;5,00;11,00;24,00;34,00;0,00;0,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;73,00;5,00;0,00;0,00;12,00;7,00;22,00;29,00;0,00;0,00;0,00;14,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-09-01;58,00;2,00;2,00;0,00;2,00;2,00;11,00;9,00;2,00;0,00;2,00;7,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00
2019-09-08;45,00;5,00;2,00;5,00;2,00;7,00;23,00;14,00;0,00;0,00;0,00;7,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;51,00;2,00;0,00;2,00;2,00;0,00;7,00;9,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;43,00;0,00;0,00;5,00;2,00;7,00;9,00;11,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;69,00;2,00;0,00;9,00;2,00;0,00;11,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;50,00;0,00;0,00;2,00;9,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00
2019-10-13;37,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;27,00;4,00;2,00;0,00;7,00;0,00;9,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;61,00;0,00;0,00;0,00;7,00;2,00;18,00;7,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
