Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-08-18;39,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,40;59,80;0,00;0,00;0,00;167,14;0,00;0,00;0,00;0,00;19,00
2019-08-25;48,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,84;37,89;56,84;8,84;0,00;0,00;68,31;9,23;0,00;0,00;0,00;9,00
2019-09-01;37,00;9,00;0,00;9,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;37,00;0,00;0,00;0,00;27,75;0,00;0,00;0,00;0,00;0,00
2019-09-08;27,00;0,00;18,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;8,59;61,36;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;37,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,07;0,00;0,00;0,00;57,35;9,25;0,00;0,00;0,00;19,00
2019-09-22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;27,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;61,60;0,00;0,00;0,00;27,50;0,00;0,00;0,00;0,00;9,00
2019-10-06;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,76;0,00;0,00;0,00;26,00;0,00;0,00;9,00;0,00;9,00
2019-10-13;44,00;9,00;9,00;9,00;0,00;9,00;9,00;0,00;0,00;0,00;18,12;71,18;0,00;0,00;9,17;34,83;0,00;0,00;9,00;0,00;9,00
2019-10-20;43,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,71;34,15;0,00;8,96;0,00;51,96;0,00;0,00;0,00;0,00;9,00
2019-10-27;44,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,80;26,40;0,00;0,00;0,00;34,83;0,00;0,00;0,00;0,00;0,00
2019-11-03;34,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,81;25,19;0,00;0,00;0,00;34,00;0,00;0,00;9,00;0,00;9,00
2019-11-10;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,85;8,85;34,15;8,85;0,00;0,00;26,17;0,00;0,00;0,00;0,00;0,00
2019-11-17;17,00;0,00;34,00;17,00;0,00;0,00;0,00;0,00;26,00;0,00;24,29;48,57;0,00;0,00;0,00;26,44;0,00;0,00;9,00;0,00;0,00
2019-11-24;33,00;8,00;16,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;16,50;16,50;0,00;0,00;9,17;16,50;0,00;0,00;8,00;0,00;0,00
2019-12-01;51,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,93;16,58;25,50;0,00;0,00;0,00;41,89;0,00;0,00;0,00;0,00;0,00
2019-12-08;9,00;0,00;0,00;9,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;34,71;0,00;0,00;0,00;34,20;0,00;0,00;0,00;0,00;9,00
2019-12-15;36,00;9,00;18,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;18,00;0,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;47,50;0,00;0,00;0,00;42,00;0,00;0,00;0,00;10,00;0,00
2019-12-29;35,00;26,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;8,75;35,00;0,00;0,00;0,00;53,42;0,00;0,00;9,00;0,00;26,00
2020-01-05;41,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;65,34;0,00;0,00;0,00;32,09;8,91;0,00;8,00;0,00;8,00
2020-01-12;16,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;54,15;0,00;0,00;0,00;46,22;0,00;0,00;0,00;0,00;0,00
2020-01-19;8,00;0,00;8,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;22,86;0,00;0,00;0,00;36,80;0,00;0,00;0,00;8,00;34,00
2020-01-26;58,00;0,00;0,00;8,00;0,00;16,00;0,00;0,00;0,00;16,76;7,73;33,51;0,00;0,00;0,00;32,63;0,00;0,00;8,00;0,00;8,00
2020-02-02;25,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;16,00;0,00;7,89;17,11;7,89;0,00;0,00;25,00;0,00;0,00;0,00;0,00;8,00
2020-02-09;8,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;17,33;17,33;0,00;8,00;0,00;26,00;0,00;0,00;0,00;8,00;8,00
2020-02-16;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;24,52;0,00;0,00;0,00;16,36;7,27;0,00;0,00;8,00;16,00
2020-02-23;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,33;0,00;0,00;0,00;53,33;0,00;0,00;8,00;0,00;8,00
2020-03-01;16,00;8,00;24,00;0,00;0,00;0,00;0,00;8,00;16,00;0,00;0,00;33,33;0,00;0,00;0,00;39,11;0,00;0,00;0,00;8,00;0,00
2020-03-08;38,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;60,80;15,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00
2020-03-15;23,00;0,00;0,00;8,00;0,00;15,00;0,00;0,00;0,00;0,00;7,67;7,67;0,00;0,00;0,00;7,08;0,00;0,00;0,00;0,00;0,00
2020-03-22;22,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;22,00;0,00;0,00;0,00;44,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,76;0,00;0,00;0,00;0,00;7,33;0,00;0,00;0,00;0,00;0,00
2020-04-05;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;21,00;26,83;0,00;0,00;0,00;35,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;14,00;0,00;0,00;0,00;36,75;7,00;0,00;0,00;0,00;7,00
2020-04-19;15,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,18;15,00;0,00;0,00;7,50;0,00;0,00;0,00;0,00;7,00;0,00
2020-04-26;29,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,57;7,57;13,87;0,00;0,00;0,00;21,75;0,00;0,00;0,00;0,00;0,00
