Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-01-19;27,00;11,00;0,00;5,00;16,00;0,00;16,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;32,00;0,00;0,00;0,00;5,00;11,00;0,00;11,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;32,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00
2020-02-09;32,00;5,00;11,00;5,00;0,00;0,00;16,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;33,00;6,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;57,00;5,00;10,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;10,00;5,00;0,00;0,00;16,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;10,00;15,00;0,00;5,00;5,00;0,00;10,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;5,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;5,00;5,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;10,00;5,00;0,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;15,00;5,00;0,00;15,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;5,00;0,00;10,00;0,00;0,00;10,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;5,00;22,00;11,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00
2020-05-24;16,00;11,00;0,00;5,00;10,00;0,00;0,00;5,00;0,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-05-31;31,00;0,00;5,00;0,00;20,00;15,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;0,00
2020-06-07;25,00;10,00;20,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00
2020-06-14;40,00;15,00;5,00;0,00;25,00;10,00;10,00;5,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;55,00;27,00;0,00;0,00;27,00;11,00;27,00;5,00;0,00;0,00;0,00;5,00;11,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00
2020-06-28;58,00;16,00;0,00;11,00;21,00;11,00;32,00;32,00;0,00;0,00;5,00;5,00;5,00;5,00;5,00;11,00;11,00;11,00;5,00;0,00;0,00
2020-07-05;78,00;17,00;0,00;11,00;22,00;6,00;17,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;57,00;23,00;11,00;0,00;23,00;34,00;46,00;28,00;0,00;6,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00
2020-07-19;81,00;12,00;29,00;0,00;23,00;23,00;29,00;17,00;0,00;12,00;0,00;6,00;17,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2020-07-26;83,00;12,00;30,00;12,00;6,00;12,00;36,00;18,00;6,00;6,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;91,00;17,00;17,00;6,00;23,00;0,00;23,00;34,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;43,00;5,00;5,00;0,00;22,00;11,00;33,00;16,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;43,00;11,00;16,00;5,00;37,00;0,00;11,00;21,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-08-23;32,00;16,00;5,00;5,00;42,00;16,00;5,00;21,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;11,00;16,00;11,00;0,00;16,00;16,00;0,00;27,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;5,00;5,00;11,00;16,00;11,00;5,00;11,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;21,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;10,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;16,00;5,00;5,00;0,00;16,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00
2020-10-04;17,00;6,00;0,00;0,00;11,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00
2020-10-11;0,00;0,00;11,00;6,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;0,00;0,00;6,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;22,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;5,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;11,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;11,00;0,00;0,00;0,00;0,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
