Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-30;14,00;14,00;70,00;0,00;0,00;0,00;0,00;46,67;0,00;0,00;14,00;45,50;14,00;39,20;0,00;50,40;0,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;14,00;0,00;49,00;0,00;14,00;14,00;0,00;79,33;0,00;0,00;14,00;0,00;28,00;94,50;0,00;31,50;63,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;29,00;0,00;63,80;0,00;17,40;29,00;0,00;58,00;29,00;0,00;0,00;29,00;0,00;55,10;14,50;0,00;95,70;0,00;15,08;44,08;15,08;0,00;0,00;14,00;0,00;0,00;0,00;0,00;29,00;0,00;14,00;14,00;0,00;14,50;14,50;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00
2019-07-21;30,00;70,00;40,00;30,00;15,00;47,14;0,00;47,14;0,00;0,00;16,67;16,67;30,00;0,00;0,00;0,00;30,00;14,44;0,00;0,00;14,44;0,00;0,00;30,00;15,00;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;15,00;0,00;30,00;0,00;30,00;26,25;15,00;56,25;0,00;0,00;0,00;27,00;42,00;90,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;28,50;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;30,00;15,00;0,00;30,00;55,00;17,14;0,00;77,14;0,00;0,00;0,00;0,00;16,67;60,00;0,00;0,00;60,00;0,00;0,00;15,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,79;45,79;0,00;45,79;0,00;0,00;15,00;0,00;0,00;0,00;0,00
2019-08-11;58,00;26,36;15,82;0,00;26,36;12,43;0,00;128,43;12,43;29,00;0,00;58,00;12,89;58,00;0,00;15,26;58,00;0,00;15,08;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;0,00;0,00;11,00;3,00;8,00;0,00;4,00;18,00;4,00;5,00;0,00;14,00;9,00;10,00;0,00;5,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;42,00;0,00;0,00;15,75;15,75;12,60;0,00;29,40;12,60;0,00;12,92;0,00;29,08;15,00;0,00;0,00;42,00;28,38;0,00;13,62;13,62;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;0,00;7,00;0,00;2,00;2,00;0,00;0,00;23,00;3,00;4,00;0,00;20,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;41,00;11,71;99,57;41,00;58,57;0,00;12,30;123,00;0,00;12,62;0,00;104,08;41,00;72,54;0,00;0,00;15,77;27,33;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;14,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;0,00;5,00;17,00;2,00;10,00;3,00;0,00;20,00;7,00;0,00;0,00;17,00;8,00;27,00;4,00;4,00;4,00;12,00;12,00;12,00;24,00;13,00;0,00;27,00;0,00;0,00;0,00;0,00;27,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;39,00;55,71;11,14;11,14;55,71;0,00;13,00;108,33;0,00;13,00;0,00;13,00;0,00;78,00;12,00;12,00;27,00;12,62;26,38;12,62;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;39,00;27,86;50,14;27,86;11,14;0,00;0,00;39,00;13,00;0,00;0,00;65,00;13,00;63,00;0,00;0,00;39,00;12,62;51,62;26,38;12,62;13,00;0,00;39,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;39,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;39,00;55,71;55,71;39,00;11,14;23,40;11,70;109,20;11,70;0,00;52,00;39,00;0,00;66,00;0,00;27,00;12,00;0,00;12,62;0,00;0,00;0,00;0,00;52,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,48;12,48;65,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;26,00;0,00;36,40;26,00;52,00;0,00;13,00;69,33;0,00;0,00;26,00;78,00;65,00;37,56;0,00;0,00;63,56;0,00;0,00;26,00;13,57;0,00;0,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;13,00;13,00;32,50;13,00;32,50;30,33;0,00;99,67;30,33;0,00;0,00;68,25;0,00;42,25;13,00;13,00;0,00;37,92;26,00;0,00;13,00;13,00;0,00;27,00;0,00;0,00;0,00;0,00;13,00;13,00;27,00;0,00;0,00;13,00;24,56;0,00;24,56;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;13,00;45,50;13,00;65,00;45,50;0,00;39,00;69,33;26,00;13,00;13,00;39,00;13,00;126,75;13,00;13,00;84,50;13,00;13,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;53,63;0,00;0,00;13,00;0,00;0,00;0,00;0,00
2019-11-03;13,00;32,50;45,50;91,00;45,50;26,00;0,00;95,33;0,00;0,00;0,00;26,00;26,00;97,50;0,00;13,00;13,00;0,00;13,00;13,00;0,00;13,00;0,00;52,00;13,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;13,00;13,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;13,00;13,00;65,00;13,00;78,00;13,00;0,00;138,67;43,33;0,00;65,00;78,00;39,00;84,50;0,00;0,00;29,25;27,18;0,00;0,00;13,00;0,00;0,00;52,00;13,00;0,00;0,00;0,00;0,00;0,00;26,00;39,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;13,00;13,00;91,00;78,00;91,00;0,00;26,00;95,33;0,00;0,00;26,00;39,00;26,00;113,75;0,00;0,00;29,25;14,18;27,18;14,18;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;27,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00
