Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-06-28;66,00;198,00;33,00;181,50;99,00;55,69;86,63;55,69;59,81;21,00;51,00;21,00;40,50;19,25;52,25;30,25;30,25;45,00;5,00;56,00;10,00;71,50;25,30;9,90;9,90;45,00;20,00;20,00;0,00;15,00;25,00;0,00;30,00;5,00;25,00;5,00
2020-07-05;70,00;227,50;52,50;210,00;35,00;37,06;144,12;53,53;63,82;10,65;48,70;31,96;44,13;16,15;53,85;10,77;43,08;16,00;27,00;32,00;27,00;75,47;10,94;0,00;21,88;37,00;5,00;11,00;11,00;32,00;21,00;5,00;11,00;16,00;5,00;5,00
2020-07-12;69,00;276,00;51,75;258,75;69,00;39,73;81,55;39,73;29,27;0,00;28,50;12,00;40,50;16,56;22,08;30,36;22,08;28,00;6,00;68,00;28,00;92,00;17,52;5,48;10,95;34,00;11,00;6,00;6,00;6,00;0,00;86,00;17,00;6,00;11,00;6,00
2020-07-19;60,00;260,00;100,00;260,00;40,00;47,59;91,03;60,00;0,00;24,00;48,00;12,00;60,00;5,45;19,09;10,91;30,00;18,00;0,00;24,00;24,00;72,00;24,00;6,55;0,00;18,00;12,00;18,00;12,00;6,00;18,00;36,00;0,00;12,00;12,00;12,00
2020-07-26;40,00;220,00;60,00;160,00;40,00;23,16;75,79;52,63;29,47;5,93;11,85;34,07;34,07;10,67;56,00;16,00;10,67;46,00;11,00;17,00;28,00;50,81;5,41;0,00;0,00;28,00;28,00;6,00;11,00;0,00;11,00;46,00;11,00;6,00;6,00;6,00
2020-08-02;55,00;201,67;36,67;128,33;36,67;71,30;65,19;71,30;42,78;26,76;26,76;16,35;55,00;5,50;22,00;22,00;33,00;28,00;28,00;61,00;11,00;44,22;10,78;5,39;5,39;33,00;22,00;11,00;11,00;11,00;17,00;17,00;28,00;6,00;11,00;6,00
2020-08-09;15,00;165,00;45,00;105,00;30,00;33,75;52,50;28,13;28,13;21,00;51,00;21,00;31,50;5,00;10,00;0,00;20,00;31,00;21,00;10,00;15,00;40,71;0,00;15,00;9,64;36,00;15,00;10,00;0,00;10,00;31,00;5,00;15,00;16,00;5,00;5,00
2020-08-16;32,00;160,00;64,00;80,00;16,00;21,33;49,07;32,00;27,73;6,10;42,67;64,00;16,76;5,33;42,67;10,67;10,67;5,00;26,00;26,00;21,00;107,03;11,03;0,00;0,00;42,00;11,00;5,00;0,00;5,00;21,00;5,00;21,00;5,00;0,00;16,00
2020-08-23;53,00;159,00;88,33;88,33;17,67;36,69;53,00;26,50;42,81;26,50;57,42;41,22;16,19;0,00;31,80;21,20;10,60;16,00;11,00;27,00;16,00;25,96;21,63;0,00;0,00;27,00;11,00;0,00;5,00;16,00;27,00;11,00;5,00;16,00;5,00;0,00
2020-08-30;26,00;234,00;52,00;130,00;26,00;76,00;72,00;26,00;30,00;15,89;26,00;30,33;26,00;10,40;70,20;26,00;20,80;32,00;37,00;5,00;11,00;36,83;20,58;0,00;5,42;5,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;5,00;16,00;5,00
2020-09-06;16,00;112,00;80,00;96,00;32,00;42,00;48,00;32,00;16,00;16,00;10,18;37,82;42,18;0,00;21,33;21,33;21,33;16,00;11,00;27,00;22,00;16,00;10,67;0,00;0,00;33,00;11,00;11,00;16,00;11,00;16,00;0,00;5,00;5,00;5,00;0,00
2020-09-13;33,00;115,50;33,00;82,50;16,50;37,13;37,13;16,50;26,81;6,00;16,50;27,00;33,00;0,00;38,50;11,00;16,50;16,00;38,00;16,00;38,00;27,50;5,50;0,00;0,00;16,00;11,00;11,00;0,00;5,00;0,00;0,00;0,00;11,00;0,00;5,00
2020-09-20;16,00;96,00;48,00;48,00;16,00;36,00;52,00;10,00;26,00;0,00;16,00;36,36;26,18;10,67;26,67;10,67;10,67;27,00;11,00;16,00;16,00;5,33;0,00;5,33;10,67;21,00;5,00;5,00;21,00;11,00;0,00;16,00;0,00;0,00;0,00;0,00
2020-09-27;27,00;189,00;81,00;135,00;54,00;54,00;54,00;16,62;10,38;0,00;37,50;48,00;27,00;5,40;32,40;10,80;16,20;16,00;27,00;11,00;11,00;36,72;10,80;10,80;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;5,00;5,00;5,00
2020-10-04;33,00;115,50;49,50;66,00;16,50;70,13;70,13;16,50;10,31;6,00;16,50;27,00;43,50;5,50;44,00;11,00;5,50;22,00;5,00;22,00;11,00;16,50;5,50;16,50;0,00;16,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00
2020-10-11;0,00;6,00;4,00;3,00;1,00;11,00;31,00;28,00;6,00;0,00;4,00;15,00;8,00;0,00;4,00;0,00;4,00;0,00;12,00;17,00;29,00;0,00;0,00;0,00;5,00;11,00;6,00;0,00;0,00;12,00;12,00;0,00;6,00;0,00;0,00;0,00
2020-10-18;0,00;8,00;2,00;3,00;1,00;14,00;14,00;19,00;5,00;4,00;4,00;8,00;11,00;0,00;8,00;6,00;0,00;17,00;0,00;22,00;22,00;5,00;5,00;15,00;5,00;0,00;0,00;0,00;11,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00
2020-10-25;49,00;98,00;65,33;16,33;16,33;20,42;16,33;26,54;20,42;16,84;21,44;27,56;38,28;0,00;5,44;10,89;0,00;0,00;22,00;11,00;5,00;5,44;5,44;0,00;0,00;16,00;0,00;5,00;0,00;11,00;0,00;0,00;5,00;5,00;0,00;0,00
2020-11-01;0,00;5,00;2,00;2,00;0,50;5,00;10,00;15,00;5,00;3,00;17,00;7,00;38,00;0,00;4,00;9,00;6,00;5,00;10,00;5,00;5,00;14,00;5,00;5,00;0,00;10,00;5,00;0,00;5,00;0,00;15,00;0,00;0,00;5,00;0,00;0,00
2020-11-08;5,00;50,00;10,00;30,00;10,00;13,33;5,00;35,00;26,67;8,75;13,75;8,75;40,00;0,00;20,00;5,00;10,00;0,00;0,00;16,00;11,00;5,00;15,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00
2020-11-15;16,00;64,00;48,00;32,00;16,00;26,00;26,00;42,00;32,00;10,18;10,18;10,18;30,55;10,67;0,00;5,33;0,00;21,00;21,00;11,00;5,00;10,67;0,00;21,33;5,33;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00
2020-11-22;5,00;70,00;40,00;50,00;10,00;16,67;25,00;51,67;13,33;5,00;8,75;8,75;40,00;0,00;10,00;10,00;5,00;16,00;11,00;16,00;16,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;16,00;112,00;48,00;64,00;48,00;26,00;16,00;20,00;6,00;5,82;16,00;20,36;26,18;5,33;21,33;10,67;0,00;5,00;5,00;16,00;11,00;21,33;5,33;10,67;5,33;5,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00
2020-12-06;5,00;40,00;40,00;40,00;10,00;30,00;26,67;40,00;16,67;0,00;8,75;13,75;36,25;5,00;15,00;10,00;10,00;22,00;22,00;5,00;38,00;15,00;0,00;10,00;5,00;16,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;11,00;0,00;0,00
2020-12-13;6,00;84,00;12,00;36,00;6,00;26,00;26,00;42,00;26,00;6,00;6,00;22,50;39,00;6,00;0,00;12,00;6,00;17,00;11,00;11,00;22,00;24,00;0,00;12,00;0,00;17,00;0,00;22,00;6,00;0,00;11,00;0,00;6,00;6,00;0,00;0,00
2020-12-20;12,00;84,00;48,00;36,00;24,00;28,00;40,00;12,00;12,00;6,00;0,00;6,00;34,50;0,00;27,00;0,00;6,00;6,00;17,00;40,00;6,00;17,45;12,00;5,45;0,00;6,00;0,00;6,00;11,00;12,00;0,00;6,00;12,00;0,00;6,00;0,00
2020-12-27;17,00;153,00;51,00;34,00;34,00;23,38;29,75;36,13;6,38;6,18;12,36;12,36;18,55;0,00;0,00;5,67;0,00;6,00;0,00;0,00;6,00;27,63;0,00;11,69;0,00;6,00;0,00;0,00;0,00;6,00;17,00;6,00;6,00;17,00;0,00;0,00
2021-01-03;5,00;30,00;10,00;30,00;20,00;21,67;8,33;56,67;30,00;5,00;22,50;8,75;13,75;0,00;10,00;15,00;0,00;5,00;16,00;11,00;11,00;15,00;0,00;5,00;0,00;16,00;11,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00
2021-01-10;5,00;60,00;30,00;10,00;20,00;21,67;21,67;70,00;35,00;5,00;8,75;5,00;32,50;5,00;25,00;15,00;5,00;11,00;11,00;11,00;0,00;15,00;15,00;5,00;0,00;5,00;11,00;5,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2021-01-17;27,00;135,00;54,00;81,00;27,00;16,62;33,23;70,62;27,00;10,50;31,50;10,50;31,50;0,00;10,80;10,80;5,40;5,00;5,00;5,00;11,00;5,40;0,00;10,80;5,40;16,00;5,00;5,00;5,00;0,00;0,00;5,00;5,00;5,00;5,00;0,00
2021-01-24;11,00;44,00;33,00;11,00;22,00;52,80;28,60;11,00;0,00;17,29;0,00;28,29;11,00;5,50;16,50;0,00;5,50;16,00;0,00;5,00;32,00;5,50;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00
2021-01-31;11,00;44,00;11,00;22,00;22,00;35,20;28,60;39,60;11,00;6,29;6,29;22,00;11,00;5,50;22,00;5,50;0,00;22,00;11,00;16,00;5,00;16,50;5,50;5,50;5,50;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;16,00;80,00;16,00;16,00;48,00;32,00;36,00;26,00;6,00;5,82;10,18;5,82;16,00;0,00;5,33;5,33;10,67;0,00;0,00;5,00;16,00;5,33;10,67;5,33;5,33;5,00;11,00;5,00;5,00;0,00;16,00;16,00;0,00;5,00;0,00;0,00
2021-02-14;17,00;68,00;34,00;17,00;34,00;17,00;29,75;23,38;10,63;6,18;17,00;29,36;29,36;5,67;5,67;17,00;11,33;17,00;17,00;6,00;0,00;17,00;11,33;0,00;0,00;0,00;6,00;6,00;6,00;0,00;6,00;0,00;0,00;17,00;0,00;0,00
2021-02-21;11,00;66,00;11,00;22,00;22,00;52,80;17,60;35,20;11,00;11,00;11,00;6,29;58,14;5,50;11,00;0,00;0,00;6,00;6,00;0,00;17,00;5,50;5,50;5,50;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;11,00;0,00;0,00
2021-02-28;17,00;102,00;17,00;34,00;34,00;23,38;23,38;17,00;23,38;6,18;6,18;0,00;17,00;0,00;39,67;17,00;11,33;17,00;17,00;17,00;6,00;22,67;22,67;5,67;28,33;5,00;5,00;0,00;5,00;0,00;0,00;6,00;0,00;6,00;6,00;0,00
2021-03-07;27,00;162,00;81,00;54,00;108,00;43,62;33,23;10,38;6,23;0,00;6,00;10,50;27,00;5,40;16,20;10,80;48,60;5,00;22,00;0,00;0,00;21,60;5,40;0,00;0,00;5,00;0,00;0,00;0,00;22,00;11,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;10,00;50,00;20,00;10,00;20,00;30,00;36,00;30,00;6,00;4,29;14,29;24,29;40,00;5,00;5,00;10,00;10,00;5,00;10,00;10,00;16,00;14,00;0,00;5,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;10,00
2021-03-21;0,00;4,00;2,00;2,00;1,00;5,00;8,00;5,00;8,00;0,00;0,00;7,00;22,00;0,00;8,00;2,00;0,00;22,00;16,00;0,00;22,00;10,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00
2021-03-28;6,00;48,00;36,00;36,00;24,00;6,00;40,00;50,00;28,00;0,00;6,00;18,00;28,50;0,00;12,00;6,00;0,00;12,00;23,00;12,00;12,00;13,20;0,00;13,20;6,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;12,00;12,00;0,00;0,00
2021-04-04;16,00;80,00;16,00;32,00;32,00;42,00;32,00;64,00;36,00;16,00;10,18;16,00;48,00;26,67;26,67;26,67;10,67;11,00;5,00;11,00;5,00;21,33;5,33;0,00;0,00;5,00;11,00;11,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00
2021-04-11;16,00;64,00;64,00;32,00;16,00;10,00;48,00;42,00;16,00;10,18;5,82;21,82;36,36;0,00;10,67;10,67;5,33;22,00;22,00;16,00;11,00;16,00;5,33;10,67;10,67;0,00;5,00;11,00;0,00;11,00;16,00;0,00;5,00;0,00;0,00;0,00
2021-04-18;6,00;60,00;48,00;36,00;36,00;44,00;22,00;44,00;22,00;0,00;28,50;34,50;46,50;6,00;18,00;33,00;12,00;17,00;6,00;0,00;11,00;13,20;0,00;6,00;6,00;17,00;0,00;6,00;11,00;6,00;11,00;17,00;0,00;0,00;0,00;0,00
2021-04-25;17,00;85,00;34,00;51,00;51,00;51,00;17,00;57,38;40,38;10,82;10,82;17,00;51,00;5,67;28,33;5,67;0,00;22,00;17,00;17,00;6,00;11,33;0,00;11,33;5,67;11,00;0,00;11,00;6,00;11,00;11,00;0,00;0,00;11,00;0,00;0,00
2021-05-02;32,00;80,00;64,00;48,00;96,00;38,40;49,07;164,27;21,33;6,10;16,76;16,76;38,10;0,00;10,67;0,00;5,33;21,00;16,00;0,00;11,00;20,97;11,03;5,52;5,52;26,00;0,00;0,00;5,00;0,00;11,00;5,00;16,00;5,00;0,00;0,00
2021-05-09;39,00;117,00;58,50;58,50;78,00;59,53;43,11;65,68;43,11;22,50;10,50;33,00;33,00;11,14;22,29;5,57;11,14;5,00;11,00;22,00;5,00;27,86;0,00;22,29;16,71;16,00;0,00;5,00;0,00;6,00;11,00;11,00;5,00;0,00;0,00;0,00
2021-05-16;43,00;215,00;64,50;129,00;107,50;59,38;20,48;36,86;59,38;10,38;37,07;37,07;86,00;0,00;37,63;21,50;37,63;32,00;5,00;32,00;16,00;38,59;5,51;5,51;0,00;21,00;0,00;16,00;5,00;0,00;16,00;16,00;16,00;11,00;0,00;0,00
2021-05-23;39,00;175,50;58,50;97,50;97,50;90,32;51,32;51,32;39,00;12,00;34,50;57,00;45,00;5,57;64,07;64,07;5,57;45,00;11,00;17,00;34,00;56,33;10,83;0,00;5,42;6,00;0,00;6,00;6,00;11,00;28,00;0,00;11,00;34,00;6,00;6,00
2021-05-30;40,00;220,00;60,00;120,00;100,00;75,79;69,47;46,32;56,84;12,31;12,31;29,23;98,46;0,00;32,00;16,00;16,00;34,00;17,00;17,00;22,00;23,33;5,56;5,56;5,56;22,00;6,00;0,00;11,00;11,00;17,00;0,00;11,00;0,00;6,00;0,00
2021-06-06;51,00;221,00;68,00;68,00;102,00;44,88;71,40;61,20;71,40;0,00;16,50;22,50;57,00;5,37;51,00;16,11;5,37;22,00;11,00;6,00;11,00;103,11;0,00;0,00;5,54;11,00;11,00;0,00;0,00;11,00;6,00;11,00;22,00;11,00;6,00;6,00
2021-06-13;33,00;198,00;49,50;132,00;33,00;43,31;103,13;86,63;70,13;16,50;33,00;37,50;49,50;16,50;16,50;16,50;11,00;33,00;5,00;5,00;27,00;110,00;5,50;0,00;0,00;32,00;27,00;11,00;16,00;5,00;5,00;5,00;22,00;11,00;11,00;11,00
2021-06-20;78,00;214,50;58,50;156,00;156,00;55,42;78,00;82,11;55,42;27,00;27,00;49,50;55,50;26,90;37,66;43,03;21,52;39,00;39,00;22,00;39,00;72,51;16,48;27,46;16,48;28,00;22,00;6,00;6,00;11,00;17,00;11,00;39,00;11,00;6,00;6,00
2021-06-27;22,00;220,00;66,00;132,00;176,00;48,00;60,00;26,00;26,00;5,87;32,27;38,13;86,53;22,00;38,50;27,50;0,00;33,00;6,00;33,00;22,00;56,10;61,60;5,50;5,50;33,00;11,00;11,00;0,00;6,00;17,00;6,00;11,00;6,00;11,00;0,00
2021-07-04;82,00;307,50;82,00;184,50;164,00;63,55;100,45;98,40;28,70;23,85;46,22;35,78;70,07;5,47;54,67;46,47;24,60;41,00;29,00;35,00;18,00;87,39;23,74;5,39;17,26;23,00;6,00;18,00;12,00;18,00;29,00;18,00;23,00;12,00;0,00;18,00
2021-07-11;72,00;180,00;72,00;144,00;108,00;84,34;131,66;72,00;65,83;0,00;24,00;66,00;78,00;5,33;72,00;29,33;10,67;30,00;0,00;30,00;36,00;84,00;36,00;12,00;24,00;42,00;12,00;18,00;6,00;18,00;36,00;12,00;36,00;12,00;18,00;24,00
2021-07-18;82,00;328,00;20,50;143,50;143,50;135,30;61,50;61,50;53,30;7,59;41,00;82,00;54,67;13,67;103,87;27,33;13,67;34,00;7,00;20,00;34,00;95,12;6,56;13,12;13,12;41,00;14,00;27,00;20,00;7,00;14,00;7,00;27,00;27,00;14,00;14,00
2021-07-25;74,00;296,00;55,50;111,00;111,00;111,00;86,33;111,00;12,33;11,84;42,92;37,00;74,00;63,04;49,33;24,67;13,70;50,00;0,00;43,00;31,00;43,53;37,00;18,50;6,53;25,00;19,00;19,00;12,00;6,00;37,00;12,00;31,00;19,00;19,00;6,00
2021-08-01;43,00;236,50;86,00;150,50;86,00;92,14;67,57;79,86;30,71;11,86;48,93;48,93;80,07;18,81;67,19;29,56;13,44;80,00;18,00;37,00;37,00;48,38;24,73;43,00;0,00;31,00;25,00;25,00;6,00;37,00;6,00;6,00;25,00;12,00;25,00;0,00
2021-08-08;70,00;455,00;70,00;157,50;175,00;107,06;82,35;94,71;24,71;31,28;44,68;37,23;37,23;13,46;32,31;37,69;13,46;38,00;13,00;19,00;51,00;25,16;13,13;13,13;31,72;19,00;13,00;13,00;19,00;6,00;19,00;13,00;32,00;13,00;26,00;0,00
2021-08-15;49,00;245,00;65,33;163,33;98,00;83,71;95,96;71,46;89,83;49,00;49,00;49,00;68,91;0,00;103,44;29,94;35,39;55,00;30,00;42,00;24,00;54,44;18,51;11,98;30,49;18,00;6,00;18,00;24,00;18,00;12,00;12,00;12,00;0,00;6,00;6,00
2021-08-22;39,00;273,00;58,50;175,50;136,50;90,32;96,47;69,79;75,95;45,00;84,00;51,00;51,00;13,93;72,43;39,00;5,57;83,00;13,00;32,00;38,00;79,11;20,06;20,06;13,37;13,00;19,00;19,00;13,00;6,00;6,00;6,00;6,00;6,00;0,00;0,00
2021-08-29;39,00;292,50;117,00;156,00;136,50;69,79;57,47;78,00;90,32;13,50;39,00;39,00;64,50;39,00;52,93;27,86;13,93;45,00;26,00;32,00;13,00;6,50;6,50;19,50;26,00;19,00;0,00;6,00;6,00;6,00;19,00;13,00;32,00;0,00;13,00;6,00
2021-09-05;20,00;320,00;100,00;140,00;160,00;72,00;90,00;116,00;84,00;20,00;47,69;41,54;96,92;28,57;71,43;48,57;57,14;60,00;20,00;33,00;27,00;27,78;13,33;13,33;6,67;7,00;7,00;13,00;0,00;7,00;13,00;7,00;13,00;0,00;7,00;7,00
2021-09-12;52,00;260,00;121,33;121,33;104,00;131,04;85,28;97,76;39,52;25,26;32,69;52,00;71,31;13,68;52,00;38,32;19,16;58,00;19,00;45,00;19,00;26,00;13,00;32,50;32,50;6,00;19,00;0,00;6,00;26,00;13,00;6,00;26,00;13,00;7,00;7,00
2021-09-19;13,00;221,00;91,00;156,00;78,00;69,33;110,50;75,83;110,50;18,78;63,56;31,78;69,33;31,20;75,40;44,20;44,20;79,00;65,00;13,00;13,00;45,50;19,50;13,00;0,00;20,00;0,00;7,00;7,00;20,00;7,00;0,00;13,00;7,00;13,00;0,00
2021-09-26;25,00;425,00;150,00;300,00;200,00;102,08;95,83;52,08;70,83;30,88;30,88;50,00;69,12;19,44;63,89;19,44;33,33;25,00;44,00;44,00;32,00;44,57;25,00;6,52;6,52;19,00;6,00;13,00;6,00;6,00;6,00;6,00;25,00;19,00;0,00;0,00
2021-10-03;32,00;240,00;80,00;112,00;80,00;113,07;51,20;61,87;89,60;36,57;45,71;59,43;74,67;40,00;61,33;45,33;13,33;14,00;32,00;23,00;14,00;32,00;14,34;8,83;0,00;14,00;5,00;5,00;9,00;5,00;9,00;9,00;5,00;14,00;0,00;0,00
2021-10-10;4,00;168,00;40,00;64,00;40,00;118,00;98,00;36,00;44,00;60,00;45,33;37,33;93,33;28,00;30,00;10,00;22,00;25,00;29,00;17,00;8,00;8,00;23,00;4,00;0,00;17,00;13,00;21,00;13,00;8,00;8,00;4,00;4,00;4,00;0,00;8,00
2021-10-17;16,00;256,00;96,00;144,00;80,00;106,00;70,00;82,00;78,00;32,00;50,91;48,00;59,64;50,67;50,67;16,00;42,67;24,00;20,00;16,00;12,00;23,47;20,27;16,00;16,00;12,00;24,00;4,00;12,00;4,00;0,00;8,00;4,00;8,00;0,00;0,00
2021-10-24;21,00;504,00;126,00;231,00;84,00;63,00;71,40;63,00;84,00;37,50;49,50;58,50;108,00;36,75;128,63;5,25;36,75;29,00;41,00;25,00;8,00;92,84;8,84;8,84;8,84;21,00;29,00;4,00;4,00;12,00;0,00;8,00;4,00;4,00;0,00;4,00
2021-10-31;42,00;546,00;147,00;210,00;126,00;111,30;90,30;65,10;119,70;63,00;76,50;30,00;58,50;31,50;44,63;23,63;15,75;34,00;42,00;13,00;17,00;20,46;4,31;4,31;12,92;8,00;17,00;8,00;4,00;13,00;0,00;0,00;13,00;4,00;0,00;0,00
2021-11-07;17,00;289,00;85,00;119,00;85,00;95,63;42,50;42,50;82,88;52,55;43,27;64,91;74,18;31,17;62,33;34,00;48,17;8,00;42,00;21,00;21,00;39,67;9,07;26,07;9,07;8,00;13,00;4,00;4,00;8,00;4,00;8,00;0,00;4,00;0,00;0,00
2021-11-14;28,00;196,00;70,00;70,00;42,00;62,00;74,00;70,00;42,00;16,21;51,58;30,95;67,79;33,60;42,00;44,80;19,60;20,00;40,00;8,00;24,00;19,38;7,54;4,31;11,85;4,00;8,00;0,00;0,00;8,00;0,00;4,00;4,00;4,00;4,00;4,00
2021-11-21;23,00;345,00;115,00;92,00;69,00;83,64;58,55;43,91;48,09;37,38;7,19;33,06;44,56;33,22;17,89;10,22;23,00;35,00;16,00;19,00;27,00;12,05;7,67;12,05;7,67;8,00;4,00;4,00;0,00;0,00;4,00;4,00;4,00;4,00;4,00;0,00
2021-11-28;11,00;143,00;55,00;55,00;33,00;53,17;56,83;44,00;51,33;24,75;34,38;38,50;56,38;46,75;19,25;8,25;27,50;19,00;27,00;11,00;11,00;30,80;11,00;3,30;0,00;8,00;0,00;8,00;8,00;4,00;23,00;0,00;0,00;4,00;4,00;0,00
2021-12-05;8,00;288,00;80,00;80,00;32,00;24,00;46,00;38,00;34,00;17,60;17,60;12,80;86,40;26,67;34,67;8,00;32,00;8,00;20,00;16,00;0,00;33,14;8,00;4,57;4,57;4,00;12,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2021-12-12;12,00;180,00;60,00;48,00;60,00;60,00;44,00;80,00;68,00;45,00;28,50;16,50;66,00;48,00;19,20;21,60;12,00;16,00;29,00;4,00;12,00;28,36;0,00;4,36;12,00;16,00;16,00;0,00;12,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00
2021-12-19;28,00;266,00;42,00;42,00;42,00;96,00;42,00;60,00;46,00;47,16;51,58;41,26;73,68;25,20;44,80;25,20;8,40;14,00;28,00;14,00;14,00;14,00;9,69;9,69;9,69;9,00;9,00;28,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00
2021-12-26;33,00;412,50;115,50;66,00;99,00;43,31;66,00;76,31;103,13;66,00;10,50;37,50;66,00;27,50;33,00;5,50;33,00;43,00;22,00;38,00;11,00;22,00;16,50;16,50;5,50;16,00;11,00;22,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00
