Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;56,00;13,00;1,00;0,00;10,00;3,00;20,00;4,00;4,00;8,00;3,00;5,00;1,00;1,00;2,00;14,00;8,00;32,00;8,00;1,00;23,00;0,00;8,00;1,00;24,00;1,00;0,00;6,00;3,00;1,00;4,00;1,00;3,00;0,50;1,00;2,00;1,00;2,00;0,00;1,00;1,00;1,00;0,00
2019-01-13;54,00;16,00;1,00;0,00;14,00;2,00;22,00;4,00;5,00;9,00;2,00;6,00;1,00;2,00;2,00;15,00;7,00;28,00;12,00;2,00;27,00;0,00;12,00;1,00;22,00;1,00;0,00;5,00;4,00;0,50;5,00;3,00;3,00;1,00;1,00;1,00;2,00;2,00;1,00;0,50;1,00;0,00;0,00
2019-01-20;50,00;14,00;1,00;0,00;11,00;2,00;16,00;4,00;4,00;6,00;2,00;4,00;0,50;0,50;2,00;19,00;7,00;27,00;8,00;1,00;23,00;1,00;9,00;1,00;24,00;1,00;0,50;3,00;4,00;0,50;4,00;3,00;4,00;0,50;0,50;1,00;2,00;2,00;0,00;0,00;0,50;1,00;0,50
2019-01-27;49,00;17,00;2,00;0,00;11,00;3,00;13,00;4,00;6,00;8,00;2,00;7,00;1,00;1,00;1,00;24,00;11,00;29,00;10,00;2,00;24,00;0,00;11,00;0,50;22,00;2,00;0,00;3,00;5,00;1,00;5,00;3,00;3,00;0,50;1,00;1,00;3,00;2,00;0,50;1,00;1,00;1,00;0,00
2019-02-03;39,00;19,00;2,00;0,00;13,00;2,00;21,00;3,00;3,00;4,00;2,00;7,00;1,00;2,00;1,00;21,00;12,00;26,00;13,00;3,00;19,00;1,00;11,00;3,00;20,00;3,00;0,00;5,00;5,00;2,00;3,00;4,00;4,00;0,50;1,00;3,00;3,00;2,00;0,50;1,00;1,00;1,00;0,00
2019-02-10;44,00;14,00;1,00;0,00;11,00;3,00;24,00;5,00;4,00;7,00;1,00;6,00;1,00;0,50;1,00;24,00;13,00;34,00;13,00;2,00;25,00;0,00;9,00;3,00;30,00;3,00;0,00;3,00;5,00;1,00;5,00;4,00;6,00;1,00;1,00;2,00;3,00;2,00;1,00;0,50;1,00;1,00;0,00
2019-02-17;46,00;15,00;1,00;0,00;12,00;5,00;21,00;4,00;4,00;5,00;1,00;6,00;1,00;1,00;3,00;25,00;19,00;42,00;14,00;1,00;21,00;2,00;8,00;2,00;24,00;3,00;0,00;7,00;5,00;1,00;4,00;4,00;7,00;1,00;2,00;5,00;2,00;2,00;1,00;0,00;2,00;1,00;0,50
2019-02-24;50,00;19,00;2,00;0,00;15,00;5,00;25,00;4,00;5,00;7,00;2,00;8,00;2,00;1,00;3,00;27,00;22,00;31,00;12,00;1,00;20,00;0,50;13,00;1,00;28,00;2,00;0,00;4,00;6,00;0,50;5,00;6,00;5,00;0,00;2,00;2,00;3,00;4,00;0,50;1,00;1,00;1,00;0,50
2019-03-03;40,00;20,00;2,00;0,00;14,00;3,00;25,00;2,00;4,00;6,00;2,00;7,00;2,00;1,00;3,00;21,00;14,00;29,00;13,00;1,00;21,00;1,00;10,00;3,00;28,00;1,00;0,50;4,00;5,00;1,00;7,00;4,00;5,00;0,00;1,00;3,00;3,00;2,00;1,00;1,00;1,00;0,50;0,50
2019-03-10;44,00;18,00;2,00;0,00;8,00;5,00;24,00;3,00;6,00;6,00;2,00;4,00;2,00;1,00;3,00;22,00;13,00;29,00;10,00;1,00;26,00;0,00;11,00;2,00;24,00;1,00;0,00;5,00;5,00;1,00;6,00;4,00;5,00;1,00;1,00;3,00;3,00;1,00;0,50;0,50;2,00;0,50;0,00
2019-03-17;52,00;17,00;3,00;0,00;11,00;5,00;26,00;5,00;5,00;6,00;2,00;6,00;1,00;1,00;4,00;19,00;16,00;34,00;14,00;1,00;23,00;1,00;11,00;2,00;27,00;1,00;0,00;5,00;4,00;1,00;6,00;4,00;4,00;0,00;1,00;2,00;5,00;4,00;1,00;0,50;1,00;0,50;1,00
2019-03-24;45,00;19,00;3,00;0,00;13,00;3,00;25,00;5,00;4,00;6,00;1,00;4,00;1,00;2,00;2,00;22,00;14,00;33,00;10,00;1,00;25,00;1,00;9,00;3,00;27,00;2,00;0,50;4,00;8,00;1,00;6,00;5,00;7,00;0,50;1,00;4,00;3,00;2,00;1,00;0,00;2,00;0,00;0,00
2019-03-31;59,00;19,00;2,00;0,50;9,00;5,00;26,00;5,00;4,00;8,00;2,00;6,00;2,00;1,00;2,00;32,00;19,00;34,00;13,00;1,00;38,00;1,00;8,00;3,00;27,00;3,00;0,50;6,00;5,00;1,00;7,00;5,00;4,00;1,00;2,00;3,00;3,00;4,00;1,00;1,00;2,00;1,00;0,00
2019-04-07;69,00;18,00;1,00;0,50;8,00;4,00;25,00;5,00;4,00;10,00;2,00;8,00;2,00;2,00;2,00;34,00;28,00;40,00;21,00;2,00;35,00;3,00;10,00;3,00;34,00;3,00;0,50;9,00;6,00;2,00;10,00;6,00;5,00;0,00;0,50;3,00;3,00;6,00;0,50;1,00;3,00;1,00;0,50
2019-04-14;73,00;21,00;1,00;0,00;11,00;7,00;26,00;5,00;5,00;14,00;3,00;7,00;1,00;1,00;3,00;36,00;32,00;44,00;25,00;1,00;44,00;2,00;13,00;5,00;33,00;3,00;0,00;8,00;9,00;0,50;9,00;7,00;9,00;1,00;3,00;4,00;6,00;8,00;1,00;2,00;2,00;1,00;0,50
2019-04-21;70,00;21,00;2,00;0,00;9,00;3,00;28,00;6,00;5,00;11,00;3,00;5,00;1,00;2,00;3,00;35,00;32,00;38,00;24,00;3,00;38,00;2,00;15,00;3,00;38,00;4,00;0,00;7,00;9,00;1,00;8,00;6,00;10,00;0,50;3,00;4,00;4,00;10,00;2,00;1,00;3,00;1,00;0,00
2019-04-28;67,00;25,00;3,00;0,00;11,00;6,00;27,00;6,00;7,00;14,00;3,00;6,00;1,00;2,00;4,00;31,00;29,00;35,00;22,00;1,00;31,00;1,00;12,00;2,00;36,00;2,00;1,00;5,00;7,00;1,00;9,00;7,00;9,00;0,00;4,00;5,00;5,00;6,00;1,00;2,00;2,00;1,00;1,00
2019-05-05;64,00;22,00;3,00;0,00;6,00;5,00;22,00;5,00;5,00;13,00;2,00;4,00;1,00;1,00;3,00;32,00;24,00;36,00;18,00;3,00;28,00;1,00;14,00;5,00;33,00;3,00;0,50;4,00;2,00;0,00;6,00;5,00;6,00;0,50;1,00;4,00;3,00;3,00;1,00;0,50;1,00;1,00;0,00
2019-05-12;65,00;19,00;2,00;0,00;8,00;6,00;21,00;7,00;4,00;12,00;2,00;5,00;1,00;2,00;4,00;27,00;20,00;34,00;20,00;1,00;41,00;1,00;17,00;2,00;35,00;2,00;0,00;3,00;5,00;0,50;10,00;3,00;9,00;0,50;1,00;3,00;3,00;4,00;1,00;2,00;2,00;0,50;0,00
2019-05-19;71,00;22,00;2,00;0,00;9,00;4,00;26,00;6,00;5,00;13,00;3,00;5,00;1,00;2,00;3,00;26,00;24,00;36,00;26,00;2,00;33,00;1,00;19,00;3,00;35,00;3,00;0,50;7,00;5,00;1,00;11,00;8,00;7,00;0,00;3,00;2,00;4,00;4,00;0,50;1,00;2,00;1,00;0,00
2019-05-26;72,00;18,00;2,00;0,00;8,00;5,00;23,00;6,00;6,00;12,00;2,00;4,00;1,00;2,00;4,00;34,00;35,00;40,00;27,00;2,00;38,00;1,00;15,00;3,00;36,00;3,00;0,00;7,00;7,00;1,00;8,00;11,00;10,00;0,50;3,00;3,00;3,00;8,00;1,00;0,50;4,00;2,00;0,00
2019-06-02;70,00;19,00;3,00;0,00;6,00;5,00;21,00;8,00;7,00;10,00;2,00;7,00;1,00;1,00;3,00;29,00;32,00;33,00;38,00;2,00;37,00;2,00;16,00;4,00;37,00;4,00;0,00;7,00;6,00;2,00;10,00;5,00;8,00;0,50;1,00;3,00;3,00;5,00;1,00;2,00;2,00;1,00;0,50
2019-06-09;78,00;25,00;3,00;0,00;9,00;5,00;24,00;7,00;6,00;8,00;2,00;6,00;2,00;2,00;6,00;30,00;25,00;34,00;33,00;3,00;38,00;0,50;13,00;3,00;35,00;3,00;0,50;12,00;5,00;1,00;15,00;7,00;9,00;1,00;2,00;3,00;5,00;6,00;1,00;1,00;2,00;0,50;0,00
2019-06-16;83,00;18,00;3,00;0,00;8,00;5,00;21,00;5,00;8,00;13,00;2,00;6,00;1,00;3,00;7,00;26,00;24,00;34,00;33,00;3,00;45,00;2,00;15,00;2,00;36,00;2,00;0,50;11,00;7,00;0,00;12,00;7,00;13,00;0,50;3,00;2,00;4,00;6,00;1,00;2,00;2,00;2,00;0,00
2019-06-23;96,00;19,00;3,00;0,50;12,00;4,00;27,00;5,00;7,00;15,00;2,00;6,00;1,00;1,00;4,00;36,00;28,00;34,00;35,00;2,00;45,00;2,00;20,00;4,00;39,00;4,00;0,00;12,00;10,00;1,00;12,00;15,00;13,00;0,00;5,00;5,00;4,00;6,00;1,00;1,00;2,00;1,00;0,00
2019-06-30;98,00;27,00;4,00;0,00;8,00;6,00;21,00;7,00;7,00;10,00;1,00;7,00;1,00;2,00;3,00;35,00;32,00;38,00;39,00;1,00;50,00;1,00;22,00;2,00;41,00;2,00;0,00;12,00;6,00;0,00;11,00;10,00;12,00;0,50;4,00;6,00;3,00;8,00;1,00;1,00;3,00;2,00;0,50
2019-07-07;91,00;23,00;2,00;0,00;14,00;6,00;23,00;10,00;6,00;11,00;2,00;7,00;3,00;2,00;5,00;40,00;35,00;38,00;50,00;3,00;60,00;1,00;25,00;3,00;44,00;3,00;0,50;27,00;7,00;1,00;12,00;12,00;14,00;0,50;5,00;5,00;5,00;8,00;1,00;2,00;2,00;3,00;0,50
2019-07-14;88,00;22,00;4,00;0,00;10,00;4,00;23,00;8,00;9,00;15,00;2,00;8,00;2,00;3,00;7,00;43,00;41,00;46,00;47,00;1,00;67,00;1,00;27,00;5,00;48,00;2,00;1,00;23,00;10,00;1,00;14,00;15,00;14,00;1,00;8,00;6,00;7,00;9,00;1,00;2,00;3,00;2,00;0,50
2019-07-21;97,00;27,00;4,00;0,00;12,00;7,00;27,00;11,00;7,00;18,00;3,00;6,00;1,00;3,00;6,00;49,00;45,00;50,00;58,00;3,00;67,00;2,00;24,00;4,00;48,00;5,00;0,50;24,00;9,00;1,00;13,00;15,00;16,00;1,00;8,00;6,00;7,00;12,00;1,00;3,00;4,00;2,00;1,00
2019-07-28;94,00;30,00;4,00;0,00;14,00;7,00;30,00;12,00;8,00;16,00;4,00;9,00;1,00;2,00;7,00;60,00;59,00;57,00;69,00;2,00;62,00;1,00;24,00;3,00;49,00;2,00;0,50;23,00;8,00;1,00;17,00;17,00;23,00;1,00;5,00;7,00;7,00;13,00;2,00;3,00;2,00;4,00;0,50
2019-08-04;96,00;28,00;9,00;0,00;12,00;5,00;25,00;15,00;7,00;15,00;4,00;8,00;1,00;2,00;5,00;64,00;56,00;62,00;71,00;1,00;76,00;2,00;34,00;3,00;59,00;4,00;0,00;36,00;8,00;1,00;23,00;21,00;25,00;0,50;7,00;7,00;8,00;13,00;3,00;4,00;3,00;3,00;1,00
2019-08-11;100,00;27,00;7,00;0,00;9,00;6,00;27,00;15,00;8,00;16,00;5,00;10,00;2,00;2,00;6,00;74,00;69,00;75,00;71,00;2,00;72,00;1,00;32,00;4,00;59,00;4,00;0,50;33,00;8,00;3,00;17,00;19,00;22,00;0,50;6,00;7,00;10,00;16,00;1,00;2,00;5,00;4,00;1,00
2019-08-18;95,00;27,00;4,00;0,00;9,00;8,00;24,00;10,00;5,00;12,00;3,00;5,00;2,00;3,00;6,00;79,00;47,00;54,00;64,00;3,00;73,00;3,00;24,00;2,00;53,00;6,00;0,50;24,00;9,00;1,00;17,00;15,00;16,00;1,00;7,00;6,00;7,00;14,00;1,00;1,00;3,00;3,00;1,00
2019-08-25;91,00;23,00;4,00;0,00;12,00;5,00;20,00;8,00;5,00;14,00;3,00;7,00;2,00;2,00;4,00;54,00;37,00;52,00;45,00;2,00;51,00;2,00;17,00;3,00;39,00;4,00;0,50;16,00;8,00;1,00;15,00;15,00;14,00;0,50;5,00;6,00;6,00;9,00;1,00;2,00;2,00;1,00;0,50
2019-09-01;84,00;15,00;1,00;0,00;7,00;5,00;20,00;6,00;3,00;11,00;1,00;5,00;1,00;1,00;3,00;31,00;26,00;40,00;26,00;1,00;53,00;2,00;18,00;1,00;36,00;2,00;0,00;12,00;5,00;0,00;13,00;11,00;10,00;0,50;2,00;3,00;4,00;6,00;0,00;3,00;1,00;1,00;1,00
2019-09-08;80,00;20,00;1,00;0,00;7,00;4,00;21,00;5,00;3,00;12,00;1,00;6,00;0,50;0,50;2,00;25,00;20,00;32,00;22,00;1,00;35,00;0,50;13,00;1,00;32,00;4,00;0,00;10,00;6,00;1,00;13,00;5,00;7,00;0,00;1,00;4,00;4,00;5,00;1,00;1,00;0,50;1,00;0,00
2019-09-15;70,00;16,00;2,00;0,00;10,00;4,00;19,00;5,00;3,00;6,00;1,00;6,00;1,00;0,50;2,00;30,00;23,00;40,00;15,00;2,00;34,00;0,50;12,00;2,00;37,00;1,00;0,50;6,00;5,00;0,50;12,00;6,00;8,00;0,50;1,00;4,00;5,00;6,00;1,00;1,00;2,00;0,50;0,00
2019-09-22;70,00;13,00;2,00;0,00;10,00;3,00;18,00;4,00;4,00;9,00;1,00;4,00;1,00;1,00;2,00;27,00;16,00;32,00;13,00;1,00;27,00;0,00;13,00;2,00;29,00;2,00;0,00;4,00;3,00;1,00;10,00;3,00;6,00;1,00;1,00;1,00;2,00;2,00;0,50;0,50;2,00;1,00;0,00
2019-09-29;68,00;11,00;0,50;0,00;10,00;3,00;16,00;3,00;2,00;7,00;1,00;3,00;1,00;0,50;2,00;22,00;13,00;35,00;10,00;1,00;19,00;1,00;11,00;1,00;24,00;1,00;0,00;4,00;2,00;1,00;6,00;5,00;4,00;0,50;0,50;2,00;2,00;3,00;0,50;0,00;1,00;0,50;0,50
2019-10-06;66,00;10,00;0,00;0,00;13,00;3,00;18,00;4,00;2,00;6,00;2,00;5,00;1,00;1,00;0,50;29,00;10,00;35,00;12,00;1,00;25,00;1,00;15,00;1,00;29,00;1,00;0,00;4,00;2,00;1,00;6,00;3,00;5,00;0,50;1,00;3,00;3,00;4,00;1,00;0,50;1,00;1,00;0,50
2019-10-13;69,00;11,00;1,00;0,00;8,00;3,00;22,00;5,00;2,00;7,00;2,00;4,00;0,50;0,50;1,00;21,00;10,00;33,00;13,00;1,00;27,00;0,50;13,00;1,00;32,00;2,00;0,00;4,00;4,00;0,50;7,00;4,00;5,00;0,50;1,00;2,00;2,00;2,00;0,50;0,50;1,00;0,00;0,00
2019-10-20;76,00;7,00;1,00;0,00;9,00;2,00;21,00;4,00;2,00;5,00;2,00;5,00;1,00;0,50;1,00;28,00;16,00;43,00;9,00;1,00;33,00;2,00;10,00;2,00;31,00;2,00;0,00;5,00;6,00;0,50;5,00;6,00;5,00;0,50;1,00;2,00;2,00;3,00;1,00;0,50;1,00;0,00;0,00
2019-10-27;64,00;8,00;1,00;0,00;12,00;1,00;21,00;3,00;2,00;6,00;0,50;4,00;0,50;0,50;1,00;30,00;15,00;38,00;14,00;0,50;29,00;0,50;9,00;1,00;39,00;1,00;0,00;4,00;4,00;0,50;6,00;4,00;4,00;0,00;0,50;2,00;1,00;4,00;0,50;0,50;1,00;1,00;0,50
2019-11-03;60,00;6,00;1,00;0,00;10,00;1,00;18,00;3,00;3,00;5,00;0,50;3,00;0,50;0,50;0,50;17,00;10,00;35,00;8,00;1,00;21,00;0,50;10,00;0,50;30,00;2,00;0,00;3,00;4,00;0,50;4,00;5,00;4,00;0,00;0,50;1,00;3,00;2,00;0,50;0,50;1,00;0,50;0,00
2019-11-10;52,00;6,00;0,50;0,00;11,00;2,00;15,00;2,00;2,00;4,00;1,00;3,00;1,00;0,50;1,00;22,00;7,00;27,00;8,00;0,50;21,00;0,00;7,00;1,00;33,00;1,00;0,00;4,00;4,00;0,50;4,00;6,00;3,00;0,00;1,00;1,00;3,00;2,00;0,00;0,50;1,00;0,00;0,00
2019-11-17;69,00;4,00;1,00;0,00;8,00;1,00;10,00;1,00;1,00;5,00;1,00;3,00;0,50;0,50;2,00;14,00;6,00;24,00;6,00;0,00;28,00;1,00;8,00;1,00;30,00;1,00;0,50;6,00;2,00;0,50;2,00;3,00;6,00;0,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,00;0,00
2019-11-24;50,00;5,00;2,00;0,00;9,00;1,00;11,00;1,00;1,00;4,00;0,00;3,00;1,00;0,00;1,00;16,00;8,00;23,00;4,00;0,50;27,00;0,50;11,00;2,00;28,00;2,00;0,00;6,00;3,00;0,50;3,00;2,00;4,00;0,00;1,00;1,00;2,00;1,00;1,00;0,50;1,00;0,00;0,00
2019-12-01;62,00;31,00;1,00;0,00;9,00;2,00;14,00;2,00;2,00;4,00;1,00;4,00;2,00;0,50;1,00;19,00;7,00;24,00;7,00;0,00;25,00;0,50;7,00;1,00;26,00;1,00;0,00;6,00;3,00;0,00;3,00;2,00;5,00;0,50;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00
2019-12-08;54,00;20,00;1,00;0,00;9,00;1,00;12,00;1,00;2,00;4,00;1,00;4,00;1,00;0,50;1,00;19,00;6,00;24,00;5,00;1,00;19,00;1,00;7,00;1,00;23,00;1,00;0,00;6,00;2,00;0,50;3,00;2,00;4,00;0,50;1,00;2,00;1,00;2,00;0,00;0,50;1,00;0,50;0,00
2019-12-15;79,00;5,00;0,50;0,00;9,00;2,00;13,00;1,00;2,00;2,00;2,00;4,00;2,00;0,50;0,50;20,00;7,00;28,00;6,00;0,50;23,00;0,50;10,00;1,00;27,00;1,00;0,00;6,00;3,00;0,00;2,00;2,00;5,00;1,00;0,50;0,50;2,00;0,50;0,50;0,50;1,00;1,00;0,00
2019-12-22;62,00;6,00;1,00;0,50;16,00;2,00;20,00;3,00;2,00;4,00;1,00;4,00;1,00;0,50;0,50;21,00;11,00;35,00;8,00;0,50;18,00;1,00;7,00;2,00;29,00;2,00;0,50;14,00;4,00;1,00;5,00;3,00;4,00;0,00;1,00;2,00;1,00;2,00;0,00;1,00;1,00;1,00;0,00
2019-12-29;73,00;14,00;1,00;0,00;10,00;5,00;20,00;3,00;2,00;7,00;1,00;6,00;0,50;0,50;1,00;20,00;13,00;38,00;10,00;0,50;25,00;0,50;13,00;1,00;25,00;2,00;0,50;10,00;3,00;0,50;4,00;4,00;5,00;0,50;1,00;3,00;3,00;3,00;0,50;0,50;1,00;0,50;0,50
2020-01-05;60,00;17,00;2,00;0,00;12,00;2,00;19,00;3,00;5,00;5,00;2,00;6,00;1,00;1,00;2,00;19,00;9,00;32,00;8,00;1,00;24,00;1,00;10,00;1,00;24,00;1,00;0,00;6,00;4,00;0,50;5,00;3,00;3,00;0,00;1,00;2,00;1,00;2,00;1,00;0,50;1,00;0,50;0,00
2020-01-12;60,00;12,00;2,00;0,00;11,00;2,00;18,00;3,00;4,00;6,00;2,00;7,00;1,00;2,00;0,50;17,00;11,00;30,00;7,00;1,00;25,00;1,00;6,00;2,00;28,00;1,00;0,50;3,00;5,00;0,50;4,00;5,00;3,00;0,00;1,00;2,00;3,00;2,00;0,50;1,00;0,50;0,50;0,50
2020-01-19;69,00;15,00;1,00;0,00;8,00;7,00;20,00;2,00;2,00;6,00;1,00;5,00;1,00;1,00;2,00;22,00;12,00;34,00;11,00;1,00;21,00;0,50;7,00;2,00;30,00;2,00;0,50;7,00;3,00;0,50;5,00;3,00;4,00;0,50;2,00;1,00;3,00;2,00;1,00;0,50;1,00;0,50;0,00
2020-01-26;52,00;14,00;2,00;0,00;14,00;1,00;17,00;3,00;5,00;9,00;1,00;7,00;1,00;1,00;2,00;24,00;11,00;31,00;8,00;1,00;25,00;1,00;10,00;3,00;28,00;3,00;0,00;5,00;3,00;0,50;3,00;4,00;5,00;0,00;1,00;1,00;4,00;2,00;0,50;0,50;1,00;0,50;0,00
2020-02-02;64,00;17,00;2,00;0,00;16,00;2,00;21,00;5,00;5,00;9,00;1,00;5,00;1,00;1,00;1,00;22,00;14,00;30,00;11,00;0,50;27,00;1,00;10,00;2,00;24,00;3,00;0,00;3,00;4,00;0,50;6,00;6,00;4,00;1,00;1,00;3,00;3,00;2,00;1,00;1,00;1,00;0,50;0,50
2020-02-09;62,00;14,00;1,00;0,00;12,00;3,00;23,00;3,00;5,00;9,00;1,00;5,00;1,00;0,50;2,00;24,00;12,00;33,00;10,00;0,50;25,00;1,00;10,00;3,00;28,00;2,00;0,00;5,00;6,00;0,50;5,00;3,00;5,00;0,00;2,00;2,00;2,00;3,00;1,00;1,00;2,00;0,50;0,00
2020-02-16;67,00;15,00;1,00;0,00;13,00;2,00;22,00;5,00;5,00;10,00;3,00;7,00;1,00;1,00;3,00;21,00;14,00;36,00;9,00;1,00;24,00;0,50;13,00;2,00;25,00;1,00;0,50;6,00;6,00;0,50;4,00;5,00;5,00;1,00;1,00;2,00;2,00;3,00;0,50;0,50;1,00;1,00;0,00
2020-02-23;64,00;12,00;2,00;0,00;12,00;2,00;20,00;6,00;2,00;8,00;3,00;6,00;1,00;1,00;2,00;20,00;14,00;34,00;13,00;1,00;28,00;1,00;13,00;2,00;27,00;2,00;0,00;6,00;4,00;1,00;5,00;4,00;8,00;0,50;2,00;2,00;2,00;5,00;1,00;1,00;1,00;0,50;0,50
2020-03-01;48,00;10,00;1,00;0,00;8,00;2,00;18,00;2,00;3,00;4,00;3,00;4,00;1,00;0,50;2,00;21,00;10,00;26,00;10,00;1,00;22,00;1,00;9,00;1,00;25,00;1,00;0,00;3,00;4,00;0,00;3,00;2,00;4,00;0,50;2,00;2,00;3,00;3,00;1,00;1,00;0,50;1,00;0,50
2020-03-08;49,00;10,00;1,00;0,00;10,00;1,00;15,00;2,00;1,00;6,00;1,00;4,00;0,50;0,50;2,00;18,00;11,00;30,00;9,00;0,50;23,00;0,50;10,00;0,50;22,00;2,00;0,00;4,00;3,00;0,00;3,00;4,00;4,00;0,50;1,00;2,00;1,00;2,00;0,00;0,50;1,00;0,50;0,00
2020-03-15;38,00;5,00;1,00;0,00;4,00;1,00;7,00;0,50;1,00;3,00;1,00;2,00;0,50;0,00;1,00;10,00;13,00;17,00;6,00;0,50;13,00;0,50;4,00;0,50;19,00;0,50;0,00;3,00;0,50;0,00;2,00;2,00;3,00;0,00;0,50;1,00;1,00;1,00;0,00;1,00;0,50;0,50;0,00
2020-03-22;24,00;4,00;0,50;0,00;2,00;0,00;5,00;0,50;1,00;2,00;0,50;1,00;0,50;0,50;1,00;7,00;11,00;15,00;8,00;0,00;13,00;0,00;2,00;0,50;15,00;1,00;0,00;2,00;1,00;0,00;3,00;2,00;2,00;0,50;0,50;0,50;0,50;0,00;0,50;0,50;1,00;0,50;0,00
2020-03-29;17,00;3,00;1,00;0,00;5,00;2,00;6,00;1,00;1,00;3,00;1,00;1,00;0,50;0,50;1,00;6,00;8,00;11,00;10,00;0,50;12,00;1,00;3,00;0,50;16,00;0,50;0,00;1,00;1,00;0,00;2,00;1,00;2,00;0,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00
2020-04-05;17,00;3,00;0,50;0,00;4,00;1,00;4,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00;8,00;8,00;13,00;9,00;1,00;15,00;0,50;5,00;0,00;16,00;0,00;0,00;3,00;1,00;0,50;2,00;2,00;1,00;0,00;0,50;1,00;1,00;1,00;0,50;0,50;1,00;0,00;0,00
2020-04-12;13,00;1,00;1,00;0,00;1,00;1,00;5,00;0,50;1,00;3,00;0,50;0,50;0,00;0,00;0,50;8,00;9,00;14,00;8,00;0,00;15,00;1,00;5,00;0,50;18,00;0,50;0,50;2,00;1,00;0,50;2,00;1,00;3,00;0,00;1,00;1,00;2,00;0,50;0,00;1,00;1,00;0,00;0,00
2020-04-19;15,00;2,00;0,50;0,50;3,00;0,50;2,00;1,00;0,50;2,00;0,50;1,00;0,00;0,50;0,50;7,00;7,00;18,00;9,00;1,00;14,00;0,50;4,00;0,50;14,00;0,50;0,00;1,00;1,00;0,50;1,00;2,00;2,00;0,50;1,00;2,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00
2020-04-26;17,00;1,00;1,00;0,00;2,00;1,00;2,00;1,00;1,00;2,00;0,50;0,00;0,00;0,00;1,00;7,00;7,00;15,00;8,00;0,00;15,00;0,50;2,00;0,50;19,00;0,50;0,00;2,00;2,00;0,50;2,00;2,00;4,00;0,00;0,50;1,00;1,00;1,00;0,50;0,50;0,50;0,00;0,00
2020-05-03;19,00;1,00;1,00;0,00;3,00;1,00;5,00;0,50;1,00;1,00;1,00;0,00;1,00;0,50;1,00;11,00;7,00;13,00;7,00;0,00;15,00;0,50;4,00;0,00;18,00;1,00;0,00;2,00;2,00;0,50;2,00;3,00;4,00;0,00;0,50;1,00;1,00;1,00;1,00;0,00;1,00;0,50;0,00
2020-05-10;25,00;2,00;1,00;0,00;2,00;1,00;3,00;0,50;1,00;2,00;0,50;1,00;0,00;0,50;1,00;13,00;14,00;21,00;8,00;0,00;22,00;1,00;7,00;0,00;28,00;1,00;0,00;4,00;1,00;0,00;4,00;5,00;4,00;0,00;0,50;2,00;2,00;1,00;0,50;1,00;1,00;0,50;0,50
2020-05-17;28,00;2,00;1,00;0,00;1,00;1,00;3,00;1,00;2,00;3,00;0,50;1,00;0,00;0,00;2,00;16,00;13,00;29,00;13,00;0,00;25,00;1,00;7,00;0,00;23,00;2,00;0,50;5,00;4,00;1,00;4,00;7,00;7,00;0,50;1,00;1,00;4,00;2,00;0,50;0,50;1,00;0,50;0,50
2020-05-24;37,00;6,00;1,00;0,00;2,00;2,00;6,00;0,50;1,00;5,00;0,50;1,00;0,00;0,50;1,00;14,00;17,00;29,00;11,00;1,00;36,00;0,50;9,00;1,00;29,00;1,00;0,50;6,00;4,00;0,50;4,00;7,00;6,00;0,50;1,00;1,00;3,00;3,00;1,00;1,00;1,00;1,00;0,50
2020-05-31;45,00;6,00;2,00;0,00;3,00;2,00;8,00;1,00;3,00;7,00;1,00;3,00;1,00;0,50;2,00;19,00;27,00;37,00;21,00;2,00;39,00;1,00;8,00;1,00;31,00;5,00;0,00;9,00;5,00;0,00;4,00;13,00;10,00;0,50;1,00;3,00;5,00;5,00;1,00;1,00;2,00;1,00;0,50
2020-06-07;49,00;31,00;1,00;0,00;2,00;2,00;7,00;3,00;2,00;8,00;1,00;3,00;1,00;0,00;2,00;37,00;26,00;36,00;26,00;1,00;43,00;0,00;14,00;1,00;37,00;5,00;0,50;7,00;8,00;0,50;8,00;8,00;10,00;0,50;2,00;3,00;3,00;6,00;2,00;2,00;2,00;1,00;0,00
