Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-04-21;31,00;14,00;8,00;8,00;0,00;14,00;8,00;0,00;0,00;0,00;0,00;8,00;11,00;0,00;3,00;11,00;0,00;11,16;0,00;11,16;2,48;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;11,00;13,00;0,00;0,00;3,00;5,00;0,00;3,00;3,00;0,00;8,00;5,00;13,00;0,00;0,00;8,00;0,00;8,56;2,44;8,56;4,89;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;16,00;8,00;5,00;3,00;3,00;8,00;3,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00;3,00;13,54;2,46;13,54;2,46;0,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;19,00;3,00;8,00;6,00;0,00;6,00;6,00;0,00;3,00;0,00;0,00;17,00;11,00;3,00;0,00;0,00;0,00;5,94;2,38;8,31;2,38;0,00;0,00;0,00;0,00;0,00;8,00;0,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-05-19;33,00;6,00;8,00;6,00;0,00;0,00;0,00;3,00;3,00;6,00;0,00;6,00;0,00;0,00;6,00;3,00;0,00;13,44;0,00;11,00;6,11;0,00;3,00;0,00;0,00;6,00;3,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;11,00;3,00;0,00;3,00;3,00;11,00;5,00;5,00;3,00;3,00;0,00;3,00;19,00;0,00;0,00;0,00;3,00;11,00;0,00;18,33;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;5,00;8,00;0,00;0,00;0,00;3,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;23,00;5,00;5,00;8,00;5,00;8,00;10,00;0,00;0,00;0,00;0,00;5,00;10,00;0,00;0,00;0,00;0,00;13,32;0,00;7,26;10,89;0,00;5,00;3,00;0,00;3,00;3,00;0,00;13,00;5,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;21,00;3,00;11,00;0,00;0,00;11,00;3,00;8,00;3,00;3,00;3,00;5,00;11,00;0,00;0,00;11,00;3,00;4,94;0,00;21,00;4,94;0,00;0,00;5,00;0,00;5,00;3,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;33,00;0,00;8,00;5,00;3,00;14,00;0,00;0,00;0,00;8,00;5,00;8,00;3,00;3,00;3,00;5,00;3,00;19,56;0,00;13,44;8,56;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;19,00;5,00;27,00;5,00;0,00;11,00;5,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;34,44;5,94;10,69;5,94;0,00;0,00;5,00;0,00;0,00;5,00;0,00;3,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-06-30;19,00;0,00;14,00;3,00;0,00;13,00;13,00;8,00;0,00;0,00;3,00;5,00;11,00;0,00;3,00;8,00;0,00;21,38;0,00;8,31;8,31;0,00;0,00;0,00;0,00;0,00;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-07-07;24,00;8,00;8,00;0,00;0,00;3,00;5,00;0,00;0,00;3,00;3,00;5,00;14,00;3,00;0,00;8,00;0,00;19,20;2,40;10,80;13,20;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;3,00;0,00;5,00;0,00;3,00;3,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;27,00;8,00;13,00;5,00;0,00;24,00;8,00;8,00;0,00;3,00;0,00;3,00;11,00;0,00;3,00;5,00;0,00;13,50;2,45;8,59;4,91;0,00;0,00;3,00;0,00;0,00;5,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;25,00;14,00;19,00;8,00;0,00;19,00;0,00;0,00;0,00;3,00;0,00;11,00;14,00;0,00;0,00;19,00;0,00;29,76;0,00;14,29;0,00;0,00;8,00;6,00;0,00;0,00;3,00;0,00;14,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;19,00;8,00;14,00;3,00;0,00;11,00;8,00;3,00;0,00;3,00;3,00;6,00;3,00;0,00;3,00;17,00;3,00;19,00;0,00;10,69;5,94;0,00;3,00;3,00;0,00;0,00;3,00;3,00;11,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;67,00;3,00;8,00;11,00;0,00;11,00;8,00;8,00;0,00;3,00;3,00;13,00;5,00;0,00;0,00;0,00;3,00;45,46;0,00;8,38;4,79;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;8,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-08-11;45,00;5,00;19,00;8,00;3,00;8,00;3,00;5,00;0,00;11,00;0,00;13,00;3,00;0,00;3,00;8,00;3,00;37,70;0,00;13,38;10,95;0,00;3,00;0,00;0,00;3,00;3,00;0,00;13,00;11,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;3,00;3,00;0,00;0,00;0,00
2019-08-18;22,00;5,00;14,00;0,00;0,00;22,00;5,00;5,00;3,00;5,00;0,00;3,00;3,00;3,00;8,00;3,00;5,00;17,11;0,00;11,00;8,56;0,00;5,00;3,00;0,00;0,00;3,00;0,00;3,00;11,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;49,00;8,00;24,00;5,00;3,00;16,00;5,00;3,00;5,00;0,00;3,00;11,00;11,00;0,00;0,00;5,00;3,00;15,93;4,90;2,45;2,45;0,00;0,00;5,00;0,00;0,00;3,00;0,00;13,00;5,00;0,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;16,00;13,00;11,00;5,00;0,00;13,00;16,00;3,00;0,00;0,00;3,00;11,00;18,00;5,00;3,00;13,00;0,00;32,00;2,46;27,08;4,92;0,00;11,00;5,00;0,00;0,00;5,00;3,00;16,00;3,00;3,00;8,00;0,00;5,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;29,00;16,00;8,00;8,00;5,00;18,00;13,00;16,00;3,00;21,00;5,00;10,00;26,00;0,00;8,00;5,00;5,00;10,88;0,00;7,25;13,29;3,00;5,00;0,00;0,00;3,00;5,00;0,00;10,00;8,00;3,00;8,00;0,00;0,00;10,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;40,00;13,00;11,00;8,00;5,00;26,00;16,00;0,00;3,00;11,00;8,00;13,00;13,00;3,00;3,00;5,00;0,00;31,52;0,00;4,85;4,85;0,00;8,00;8,00;3,00;3,00;8,00;0,00;13,00;8,00;13,00;0,00;0,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;10,00;17,00;15,00;5,00;2,00;15,00;12,00;7,00;2,00;12,00;5,00;12,00;5,00;0,00;0,00;7,00;5,00;15,00;7,50;7,50;7,50;0,00;7,00;7,00;0,00;0,00;5,00;0,00;12,00;5,00;5,00;0,00;2,00;2,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;40,00;18,00;10,00;15,00;8,00;33,00;15,00;15,00;5,00;15,00;0,00;5,00;20,00;0,00;5,00;15,00;3,00;44,85;4,85;4,85;4,85;0,00;3,00;5,00;0,00;3,00;3,00;0,00;15,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;8,00;3,00;0,00;0,00;0,00;0,00;3,00
2019-10-06;32,00;10,00;12,00;17,00;2,00;20,00;27,00;12,00;5,00;0,00;2,00;10,00;5,00;0,00;5,00;20,00;0,00;29,63;2,37;11,85;7,11;0,00;7,00;0,00;0,00;0,00;2,00;2,00;17,00;22,00;5,00;2,00;2,00;0,00;5,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;5,00;12,00;22,00;15,00;7,00;27,00;7,00;10,00;2,00;2,00;5,00;12,00;15,00;2,00;10,00;7,00;2,00;48,75;2,50;2,50;7,50;0,00;5,00;7,00;0,00;5,00;0,00;0,00;20,00;12,00;7,00;0,00;0,00;0,00;2,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;32,00;10,00;17,00;10,00;2,00;15,00;10,00;10,00;0,00;10,00;2,00;17,00;7,00;5,00;2,00;7,00;2,00;14,22;2,37;7,11;9,48;0,00;10,00;5,00;0,00;0,00;2,00;0,00;22,00;5,00;2,00;2,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;25,00;10,00;15,00;18,00;3,00;25,00;17,00;5,00;2,00;8,00;5,00;18,00;18,00;0,00;2,00;2,00;2,00;32,14;0,00;4,76;7,14;0,00;10,00;2,00;0,00;7,00;2,00;0,00;15,00;5,00;0,00;5,00;2,00;7,00;2,00;0,00;0,00;10,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;36,00;15,00;15,00;10,00;2,00;22,00;19,00;0,00;2,00;7,00;2,00;24,00;17,00;5,00;0,00;17,00;0,00;36,00;0,00;9,60;9,60;0,00;7,00;5,00;2,00;2,00;0,00;0,00;17,00;14,00;5,00;2,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;36,00;10,00;5,00;10,00;7,00;22,00;12,00;14,00;10,00;19,00;5,00;7,00;12,00;0,00;2,00;19,00;2,00;40,80;0,00;0,00;9,60;0,00;12,00;7,00;0,00;2,00;5,00;0,00;19,00;14,00;7,00;2,00;0,00;2,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;32,00;19,00;22,00;17,00;7,00;24,00;29,00;15,00;5,00;15,00;10,00;17,00;17,00;2,00;7,00;15,00;7,00;27,08;4,92;7,38;9,85;0,00;5,00;2,00;5,00;0,00;7,00;0,00;12,00;12,00;0,00;2,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;23,00;14,00;16,00;14,00;5,00;23,00;26,00;7,00;5,00;2,00;2,00;19,00;12,00;2,00;5,00;19,00;0,00;32,68;0,00;14,53;18,16;0,00;9,00;2,00;2,00;2,00;7,00;0,00;12,00;9,00;5,00;0,00;0,00;2,00;2,00;0,00;0,00;5,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-12-01;27,00;5,00;12,00;24,00;12,00;24,00;12,00;12,00;0,00;7,00;0,00;27,00;10,00;2,00;5,00;24,00;2,00;24,55;2,45;9,82;7,36;2,00;12,00;7,00;2,00;5,00;5,00;0,00;12,00;12,00;2,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-12-08;37,00;32,00;35,00;25,00;2,00;32,00;17,00;15,00;5,00;10,00;7,00;25,00;5,00;0,00;5,00;12,00;2,00;37,00;2,39;9,55;9,55;0,00;12,00;7,00;2,00;10,00;5,00;0,00;20,00;12,00;5,00;7,00;0,00;5,00;20,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;41,00;28,00;20,00;46,00;0,00;36,00;30,00;15,00;3,00;15,00;10,00;15,00;28,00;0,00;3,00;15,00;5,00;25,32;4,82;13,26;13,26;0,00;13,00;3,00;0,00;3,00;5,00;0,00;28,00;8,00;10,00;8,00;0,00;0,00;3,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;58,00;30,00;8,00;33,00;3,00;47,00;30,00;14,00;11,00;17,00;8,00;36,00;17,00;6,00;17,00;28,00;3,00;83,38;10,88;47,13;16,92;3,00;17,00;0,00;0,00;3,00;8,00;0,00;22,00;19,00;14,00;8,00;0,00;3,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-12-29;70,00;28,00;38,00;43,00;13,00;62,00;60,00;17,00;0,00;25,00;10,00;18,00;18,00;5,00;8,00;28,00;0,00;70,00;7,24;25,34;27,76;0,00;10,00;2,00;0,00;5,00;7,00;2,00;28,00;15,00;17,00;5,00;0,00;2,00;5,00;0,00;0,00;10,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-01-05;72,00;26,00;53,00;33,00;0,00;32,00;35,00;23,00;14,00;28,00;9,00;40,00;21,00;2,00;0,00;26,00;2,00;69,60;9,60;22,80;4,80;0,00;9,00;5,00;0,00;9,00;9,00;0,00;37,00;23,00;2,00;12,00;0,00;2,00;5,00;2,00;0,00;9,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;62,00;20,00;43,00;20,00;5,00;41,00;23,00;18,00;9,00;32,00;16,00;27,00;21,00;2,00;14,00;11,00;0,00;89,96;10,94;15,80;23,10;0,00;11,00;9,00;2,00;7,00;11,00;0,00;27,00;32,00;20,00;2,00;0,00;7,00;2,00;0,00;0,00;11,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-01-19;50,00;31,00;10,00;31,00;5,00;48,00;31,00;12,00;2,00;17,00;5,00;29,00;22,00;0,00;10,00;24,00;0,00;79,76;4,76;30,95;16,67;0,00;12,00;10,00;0,00;5,00;14,00;0,00;31,00;10,00;5,00;7,00;2,00;0,00;0,00;5,00;0,00;12,00;0,00;2,00;0,00;0,00;2,00;0,00
2020-01-26;35,00;21,00;42,00;23,00;5,00;40,00;19,00;9,00;0,00;7,00;7,00;26,00;26,00;2,00;2,00;23,00;2,00;77,24;9,66;16,90;14,48;2,00;21,00;5,00;0,00;7,00;7,00;2,00;28,00;21,00;2,00;7,00;0,00;5,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-02-02;82,00;14,00;21,00;26,00;7,00;16,00;23,00;19,00;14,00;12,00;14,00;28,00;16,00;5,00;0,00;30,00;2,00;55,47;4,82;12,06;18,09;0,00;9,00;7,00;0,00;5,00;7,00;0,00;26,00;12,00;9,00;14,00;0,00;0,00;2,00;0,00;0,00;5,00;5,00;0,00;2,00;0,00;0,00;0,00
2020-02-09;100,00;28,00;28,00;16,00;5,00;53,00;44,00;21,00;5,00;14,00;5,00;35,00;14,00;5,00;2,00;12,00;2,00;60,24;9,64;15,66;14,46;2,00;12,00;12,00;2,00;14,00;14,00;2,00;12,00;16,00;2,00;0,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;5,00;2,00;0,00;0,00;0,00
2020-02-16;52,00;25,00;18,00;27,00;7,00;32,00;23,00;11,00;11,00;11,00;2,00;23,00;11,00;0,00;9,00;36,00;2,00;72,56;8,47;18,14;10,88;2,00;11,00;0,00;2,00;5,00;9,00;0,00;14,00;11,00;11,00;5,00;0,00;5,00;7,00;5,00;0,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;67,00;29,00;38,00;22,00;2,00;54,00;25,00;27,00;7,00;13,00;7,00;22,00;18,00;0,00;2,00;16,00;0,00;67,00;4,79;13,16;13,16;0,00;13,00;2,00;0,00;7,00;7,00;2,00;27,00;27,00;7,00;7,00;2,00;2,00;4,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;31,00;27,00;38,00;29,00;9,00;31,00;20,00;9,00;4,00;27,00;7,00;31,00;29,00;7,00;7,00;13,00;0,00;44,12;7,15;8,35;13,12;0,00;7,00;2,00;0,00;4,00;2,00;2,00;29,00;11,00;2,00;4,00;0,00;0,00;2,00;2,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;43,00;20,00;33,00;37,00;28,00;50,00;32,00;17,00;0,00;30,00;4,00;54,00;22,00;0,00;7,00;26,00;0,00;59,72;0,00;15,53;23,89;0,00;19,00;4,00;0,00;6,00;9,00;4,00;28,00;17,00;9,00;6,00;2,00;0,00;0,00;2,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;11,00;20,00;4,00;4,00;4,00;24,00;9,00;0,00;2,00;7,00;2,00;11,00;7,00;0,00;0,00;4,00;2,00;28,11;2,44;8,56;13,44;0,00;2,00;0,00;0,00;0,00;4,00;0,00;7,00;9,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;6,00;4,00;2,00;2,00;17,00;8,00;6,00;0,00;0,00;0,00;0,00;4,00;13,00;0,00;0,00;6,00;2,00;8,40;0,00;3,60;2,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00
2020-03-29;4,00;6,00;10,00;0,00;10,00;10,00;4,00;4,00;2,00;2,00;2,00;2,00;4,00;0,00;4,00;8,00;0,00;17,33;0,00;9,33;4,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;11,00;0,00;4,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;6,00;0,00;17,11;0,00;17,11;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;2,00;4,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-04-12;6,00;6,00;8,00;0,00;4,00;11,00;4,00;2,00;0,00;6,00;0,00;2,00;6,00;0,00;0,00;2,00;0,00;2,40;0,00;2,40;4,80;2,00;4,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;8,00;6,00;6,00;2,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;4,00;6,00;0,00;0,00;2,00;0,00;3,43;0,00;2,29;2,29;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
