Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-05-02;62,00;520,80;558,00;173,60;297,60;351,33;10,33;930,00;82,67;75,05;166,42;192,53;215,37;26,57;212,57;62,00;17,71;166,92;214,62;28,62;104,92;39,74;76,31;69,95;92,21;23,77;52,70;25,83;63,03;13,00;17,00;13,00;4,00;22,00;2,00;4,00
2021-05-09;45,00;450,00;551,25;146,25;292,50;472,50;22,50;517,50;112,50;86,79;163,93;186,43;221,79;63,00;216,00;72,00;27,00;189,00;180,00;58,50;90,00;52,76;60,52;71,38;91,55;36,82;50,11;57,27;102,27;21,00;15,00;11,00;17,00;23,00;2,00;2,00
2021-05-16;40,00;560,00;560,00;186,67;346,67;380,00;10,00;340,00;60,00;66,67;163,33;210,00;203,33;60,00;260,00;80,00;30,00;210,00;230,00;40,00;115,00;32,00;91,20;67,20;91,20;33,85;61,54;20,51;67,69;17,00;13,00;11,00;6,00;23,00;6,00;6,00
2021-05-23;67,00;589,60;562,80;160,80;375,20;446,67;11,17;357,33;67,00;93,80;144,05;194,30;237,85;47,86;220,14;86,14;38,29;224,93;162,71;43,07;105,29;38,29;95,71;79,76;67,00;31,95;54,63;41,23;86,58;11,00;13,00;9,00;6,00;34,00;2,00;4,00
2021-05-30;74,00;493,33;579,67;135,67;345,33;314,50;9,25;259,00;55,50;97,55;124,45;225,36;208,55;46,25;249,75;55,50;27,75;189,63;226,63;27,75;106,38;37,79;77,15;74,00;69,28;24,67;63,72;38,03;51,39;19,00;17,00;10,00;4,00;21,00;8,00;10,00
2021-06-06;55,00;618,75;591,25;137,50;343,75;330,00;9,17;256,67;110,00;92,81;151,25;216,56;220,00;55,00;275,00;91,67;36,67;197,08;192,50;32,08;100,83;28,29;73,86;99,00;70,71;20,75;52,92;43,58;69,53;13,00;15,00;8,00;15,00;30,00;6,00;8,00
2021-06-13;65,00;598,00;546,00;195,00;390,00;346,67;21,67;411,67;108,33;71,50;146,25;182,00;250,25;37,14;241,43;74,29;27,86;208,93;236,79;51,07;116,07;38,05;91,95;47,56;80,85;37,58;50,78;37,58;59,92;25,00;13,00;17,00;10,00;12,00;6,00;13,00
2021-06-20;54,00;607,50;540,00;148,50;324,00;306,00;18,00;306,00;72,00;64,13;135,00;185,63;212,63;36,00;243,00;72,00;36,00;211,50;193,50;31,50;117,00;30,18;100,06;63,53;42,88;31,15;63,35;31,15;47,77;10,00;17,00;15,00;8,00;27,00;10,00;8,00
2021-06-27;88,00;565,71;590,86;138,29;352,00;387,20;8,80;264,00;88,00;108,31;155,69;230,15;247,08;61,60;220,00;52,80;26,40;213,05;226,95;37,05;101,89;48,00;108,80;49,60;72,00;36,24;56,94;38,31;70,40;19,00;21,00;17,00;11,00;38,00;11,00;10,00
2021-07-04;68,00;555,33;430,67;136,00;340,00;357,00;17,00;238,00;68,00;74,80;159,80;217,60;231,20;48,57;262,29;77,71;38,86;249,33;185,87;40,80;149,60;44,28;93,30;68,00;60,09;28,85;54,61;32,97;52,55;16,00;18,00;17,00;16,00;23,00;6,00;4,00
2021-07-11;68,00;566,67;476,00;124,67;294,67;357,00;8,50;272,00;85,00;112,20;142,80;193,80;268,60;58,29;310,86;77,71;29,14;213,71;204,00;24,29;121,43;33,21;104,37;52,19;56,93;29,88;52,55;37,09;88,61;13,00;17,00;9,00;6,00;19,00;4,00;4,00
2021-07-18;74,00;555,00;579,67;160,33;382,33;333,00;9,25;277,50;92,50;84,09;137,91;168,18;248,91;37,00;249,75;74,00;37,00;245,13;226,63;32,38;129,50;31,49;85,02;48,81;55,11;16,44;58,58;24,67;72,97;23,00;8,00;17,00;6,00;19,00;4,00;15,00
2021-07-25;59,00;495,60;436,60;118,00;306,80;334,33;19,67;314,67;78,67;101,61;131,11;177,00;236,00;29,50;275,33;59,00;39,33;222,38;213,31;27,23;104,38;36,68;76,54;51,03;92,49;17,60;76,60;30,02;49,68;15,00;13,00;8,00;10,00;21,00;2,00;8,00
2021-08-01;42,00;560,00;532,00;140,00;336,00;336,00;21,00;294,00;63,00;71,08;151,85;151,85;239,08;33,60;210,00;58,80;33,60;219,33;196,00;37,33;126,00;30,69;75,92;61,38;66,23;43,02;65,56;20,49;58,39;10,00;17,00;11,00;6,00;15,00;0,00;4,00
2021-08-08;48,00;564,00;528,00;156,00;336,00;432,00;24,00;360,00;96,00;92,57;154,29;178,29;250,29;38,40;259,20;67,20;28,80;216,00;201,60;38,40;134,40;24,00;108,80;57,60;78,40;19,40;57,19;32,68;57,19;17,00;15,00;12,00;2,00;33,00;8,00;6,00
2021-08-15;62,00;508,40;558,00;148,80;359,60;392,67;10,33;351,33;82,67;72,33;161,89;223,89;265,22;35,43;239,14;62,00;26,57;205,08;238,46;28,62;133,54;33,38;92,21;57,23;81,08;22,73;67,17;26,87;49,60;19,00;31,00;17,00;8,00;12,00;0,00;6,00
2021-08-22;48,00;516,00;456,00;132,00;228,00;432,00;24,00;408,00;96,00;85,71;150,86;161,14;212,57;38,40;240,00;76,80;19,20;192,00;235,20;43,20;115,20;43,20;75,20;62,40;75,20;26,55;43,91;22,47;57,19;10,00;25,00;8,00;8,00;21,00;0,00;4,00
2021-08-29;54,00;580,50;661,50;135,00;310,50;306,00;9,00;324,00;54,00;70,88;145,13;165,38;243,00;27,00;261,00;72,00;18,00;211,09;186,55;63,82;83,45;30,18;65,12;39,71;61,94;34,27;47,77;36,35;45,69;21,00;15,00;23,00;10,00;15,00;0,00;8,00
2021-09-05;64,00;601,60;601,60;115,20;345,60;426,67;21,33;405,33;106,67;80,84;128,00;245,89;249,26;27,43;265,14;100,57;27,43;192,00;182,86;45,71;160,00;56,00;105,60;62,40;68,80;46,45;73,29;28,90;85,68;10,00;12,00;10,00;8,00;31,00;2,00;10,00
2021-09-12;65,00;572,00;585,00;156,00;377,00;390,00;21,67;411,67;86,67;106,05;188,16;212,11;260,00;46,43;250,71;65,00;18,57;204,29;199,64;55,71;83,57;31,71;106,22;66,59;50,73;33,02;54,68;28,89;70,16;39,00;12,00;24,00;12,00;29,00;4,00;8,00
2021-09-19;35,00;560,00;525,00;116,67;303,33;297,50;17,50;245,00;70,00;66,82;114,55;133,64;210,00;43,75;218,75;87,50;26,25;148,75;170,63;35,00;91,88;30,23;97,05;52,50;60,45;50,44;46,32;23,68;39,12;27,00;20,00;6,00;6,00;14,00;8,00;6,00
2021-09-26;46,00;598,00;575,00;138,00;345,00;460,00;23,00;414,00;161,00;95,29;170,86;187,29;249,71;64,40;239,20;73,60;36,80;147,20;234,60;36,80;133,40;23,79;106,28;84,07;79,31;28,23;82,59;21,95;72,14;30,00;14,00;12,00;8,00;28,00;4,00;2,00
2021-10-03;68,00;557,60;598,40;122,40;299,20;430,67;22,67;340,00;113,33;98,60;153,00;170,00;190,40;77,71;252,57;68,00;29,14;179,71;208,86;29,14;116,57;18,98;85,40;49,02;53,77;16,48;42,24;26,79;59,76;15,00;17,00;14,00;8,00;7,00;3,00;7,00
2021-10-10;49,00;490,00;490,00;122,50;269,50;294,00;16,33;212,33;81,67;107,80;153,53;143,73;176,40;117,60;186,20;58,80;29,40;178,18;187,09;35,64;124,73;37,94;74,29;52,16;66,39;37,77;63,29;27,56;63,29;20,00;14,00;28,00;13,00;11,00;3,00;3,00
2021-10-17;52,00;585,00;559,00;143,00;325,00;329,33;17,33;242,67;69,33;139,75;156,00;162,50;185,25;86,67;182,00;86,67;26,00;160,73;179,64;33,09;127,64;31,52;88,24;67,76;66,18;20,80;55,12;36,40;52,00;21,00;17,00;20,00;11,00;10,00;3,00;6,00
2021-10-24;46,00;506,00;471,50;138,00;287,50;437,00;23,00;345,00;92,00;105,14;177,43;151,14;207,00;92,00;202,40;73,60;27,60;138,00;174,80;46,00;124,20;33,31;96,76;55,52;76,14;32,41;59,59;29,27;92,00;22,00;15,00;8,00;6,00;18,00;4,00;3,00
2021-10-31;54,00;567,00;526,50;108,00;283,50;288,00;18,00;252,00;72,00;97,88;91,13;148,50;189,00;90,00;189,00;81,00;27,00;157,50;180,00;36,00;85,50;27,00;84,18;42,88;55,59;32,60;40,75;17,32;50,94;24,00;10,00;8,00;6,00;15,00;3,00;4,00
2021-11-07;40,00;546,67;520,00;146,67;280,00;340,00;20,00;240,00;100,00;106,67;133,33;133,33;200,00;90,00;240,00;80,00;30,00;111,11;168,89;48,89;102,22;44,62;80,00;60,00;55,38;32,82;48,21;20,51;48,21;13,00;8,00;14,00;8,00;12,00;1,00;8,00
2021-11-14;27,00;553,50;540,00;121,50;270,00;405,00;27,00;378,00;108,00;131,63;124,88;131,63;182,25;81,00;207,00;72,00;27,00;162,00;153,00;27,00;76,50;25,41;84,18;44,47;44,47;25,00;44,00;18,00;66,00;16,00;4,00;14,00;0,00;19,00;4,00;7,00
2021-11-21;40,00;480,00;586,67;133,33;253,33;320,00;10,00;260,00;80,00;100,00;143,33;133,33;190,00;100,00;170,00;110,00;30,00;115,00;200,00;35,00;140,00;32,00;102,40;89,60;75,20;18,46;57,44;19,49;76,92;17,00;9,00;9,00;3,00;11,00;3,00;3,00
2021-11-28;33,00;341,00;396,00;99,00;165,00;231,00;8,25;181,50;49,50;85,80;118,80;95,70;188,10;49,50;156,75;57,75;16,50;117,86;174,43;23,57;80,14;26,71;86,43;53,43;51,86;11,34;41,25;20,63;57,75;7,00;12,00;4,00;5,00;17,00;1,00;4,00
2021-12-05;39,00;442,00;416,00;117,00;182,00;234,00;9,75;195,00;78,00;87,75;87,75;87,75;149,50;78,00;126,75;29,25;29,25;136,50;170,63;24,38;82,88;17,88;66,63;48,75;37,38;17,92;34,78;22,14;44,27;11,00;10,00;1,00;4,00;10,00;1,00;1,00
2021-12-12;23,00;402,50;402,50;92,00;207,00;253,00;11,50;276,00;69,00;111,71;82,14;85,43;197,14;80,50;184,00;69,00;34,50;110,40;161,00;13,80;87,40;23,00;54,21;59,14;54,21;20,91;40,77;23,00;60,64;21,00;8,00;10,00;6,00;10,00;1,00;1,00
2021-12-19;19,00;285,00;294,50;47,50;161,50;190,00;9,50;190,00;57,00;88,67;79,17;91,83;167,83;66,50;161,50;47,50;19,00;95,00;137,75;14,25;85,50;19,00;52,25;26,92;36,42;13,00;29,00;20,00;26,00;12,00;6,00;7,00;0,00;13,00;6,00;1,00
2021-12-26;18,00;720,00;576,00;108,00;306,00;198,00;0,00;198,00;54,00;86,40;64,80;115,20;198,00;54,00;180,00;27,00;18,00;112,50;135,00;22,50;85,50;18,00;65,45;34,36;36,00;14,00;29,00;19,00;40,00;13,00;2,00;7,00;2,00;8,00;3,00;3,00
