Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2021-02-14;13,00;71,50;104,00;0,00;6,50;23,40;2,60;5,20;36,40;52,00;21,67;4,33;10,83;7,00;30,00;0,00;0,00;8,00;1,00;3,00;0,00;35,00;1,00;3,00;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;30,00;90,00;144,00;0,00;3,00;52,50;2,50;5,00;40,00;57,86;27,86;17,14;8,57;6,00;35,00;3,00;1,00;4,00;1,00;4,00;0,00;37,00;3,00;8,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;14,00;112,00;154,00;0,00;7,00;65,33;2,33;2,33;51,33;70,00;18,00;8,00;4,00;13,00;37,00;3,00;3,00;4,00;0,00;0,00;1,00;31,00;5,00;8,00;3,00;0,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;9,00;108,00;198,00;0,00;9,00;29,25;4,50;2,25;54,00;76,50;15,75;15,75;4,50;7,00;30,00;0,00;1,00;3,00;1,00;3,00;0,00;20,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-03-14;11,00;71,50;121,00;0,00;5,50;35,20;2,20;2,20;46,20;63,80;15,40;24,20;4,40;8,00;25,00;1,00;3,00;6,00;0,00;1,00;0,00;27,00;1,00;6,00;4,00;0,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;4,00;32,00;60,00;0,00;2,00;18,00;0,00;2,00;26,00;44,00;16,00;14,00;2,00;5,00;20,00;4,00;0,00;3,00;1,00;1,00;1,00;23,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-03-28;11,00;55,00;88,00;0,00;2,75;28,60;2,20;2,20;19,80;39,60;28,60;6,60;6,60;9,00;23,00;1,00;3,00;4,00;0,00;0,00;0,00;19,00;1,00;1,00;3,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;10,00;150,00;170,00;0,00;10,00;27,50;0,00;5,00;52,50;50,00;10,00;32,50;10,00;7,00;14,00;5,00;0,00;1,00;1,00;1,00;3,00;14,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;10,00;45,00;75,00;0,00;0,00;20,00;0,00;2,50;37,50;34,00;14,00;12,00;2,00;4,00;15,00;0,00;0,00;1,00;3,00;1,00;1,00;14,00;0,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;3,00;48,00;96,00;0,00;3,00;21,00;3,00;3,00;48,00;66,00;33,00;15,00;12,00;3,00;14,00;3,00;1,00;3,00;0,00;1,00;1,00;10,00;3,00;6,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;3,00;72,00;78,00;0,00;3,00;36,00;0,00;6,00;87,00;48,00;39,00;18,00;3,00;1,00;28,00;3,00;1,00;3,00;1,00;4,00;0,00;19,00;1,00;4,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;8,00;144,00;152,00;0,00;8,00;34,67;2,67;2,67;58,67;42,00;18,00;58,00;4,00;3,00;39,00;3,00;3,00;1,00;0,00;3,00;0,00;23,00;0,00;5,00;1,00;0,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;10,00;65,00;85,00;0,00;2,50;22,50;0,00;2,50;37,50;60,00;15,00;82,50;7,50;5,00;27,00;3,00;0,00;1,00;4,00;1,00;0,00;12,00;3,00;3,00;3,00;3,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-05-16;22,00;102,67;102,67;0,00;3,67;24,44;0,00;0,00;29,33;41,80;26,40;74,80;2,20;8,00;14,00;1,00;1,00;0,00;0,00;0,00;0,00;18,00;3,00;0,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;17,00;85,00;107,67;0,00;0,00;38,86;2,43;0,00;36,43;40,38;14,88;68,00;14,88;7,00;17,00;3,00;3,00;3,00;7,00;0,00;0,00;14,00;3,00;7,00;1,00;0,00;1,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;13,00;123,50;104,00;0,00;6,50;57,20;2,60;2,60;72,80;62,83;17,33;58,50;8,67;12,00;31,00;1,00;0,00;0,00;0,00;3,00;0,00;24,00;0,00;14,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;17,00;62,33;68,00;0,00;2,83;38,86;2,43;4,86;43,71;46,75;19,13;46,75;6,38;8,00;22,00;3,00;0,00;4,00;0,00;0,00;0,00;11,00;0,00;7,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-06-13;14,00;105,00;112,00;0,00;3,50;37,33;2,33;2,33;30,33;51,33;39,67;16,33;7,00;4,00;45,00;6,00;1,00;1,00;1,00;3,00;0,00;21,00;1,00;6,00;3,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;14,00;406,00;112,00;0,00;3,50;147,00;0,00;4,67;63,00;54,00;18,00;24,00;10,00;7,00;45,00;4,00;1,00;3,00;0,00;0,00;1,00;34,00;3,00;7,00;3,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;16,00;400,00;69,33;0,00;2,67;162,29;2,29;6,86;61,71;56,00;34,00;20,00;8,00;8,00;37,00;1,00;0,00;4,00;1,00;1,00;1,00;18,00;5,00;8,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;19,00;430,67;114,00;0,00;12,67;190,00;2,38;2,38;76,00;76,00;38,00;19,00;12,67;8,00;54,00;6,00;3,00;7,00;0,00;0,00;4,00;17,00;6,00;8,00;1,00;1,00;4,00;0,00;1,00;0,00;0,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;32,00;396,80;128,00;0,00;6,40;125,54;0,00;7,38;93,54;87,47;42,67;23,47;19,20;7,00;43,00;3,00;4,00;1,00;0,00;1,00;0,00;39,00;7,00;12,00;6,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;25,00;281,25;125,00;0,00;6,25;125,00;0,00;2,50;100,00;97,92;54,17;37,50;16,67;4,00;62,00;1,00;3,00;0,00;1,00;0,00;4,00;19,00;3,00;31,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;14,00;336,00;168,00;0,00;7,00;109,67;0,00;2,33;102,67;114,00;34,00;42,00;18,00;11,00;58,00;1,00;3,00;9,00;0,00;0,00;3,00;31,00;7,00;26,00;6,00;0,00;0,00;1,00;0,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;17,00;266,33;124,67;0,00;5,67;114,14;2,43;7,29;89,86;127,50;46,75;38,25;27,63;14,00;53,00;7,00;3,00;1,00;1,00;3,00;1,00;32,00;9,00;41,00;7,00;0,00;7,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00
2021-08-08;29,00;307,40;168,20;0,00;5,80;103,92;2,42;7,25;108,75;176,23;46,85;53,54;29,00;1,00;49,00;4,00;6,00;6,00;3,00;1,00;0,00;44,00;3,00;38,00;3,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;17,00;215,33;130,33;0,00;5,67;109,29;2,43;4,86;109,29;112,63;51,00;51,00;23,38;9,00;55,00;7,00;4,00;10,00;3,00;3,00;3,00;29,00;6,00;26,00;1,00;1,00;3,00;0,00;1,00;9,00;1,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;29,00;237,80;150,80;0,00;11,60;113,58;0,00;14,50;103,92;118,07;35,21;41,43;33,14;11,00;57,00;2,00;5,00;3,00;3,00;5,00;0,00;31,00;0,00;26,00;5,00;3,00;2,00;0,00;3,00;2,00;3,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;26,00;266,50;188,50;0,00;6,50;101,40;2,60;10,40;130,00;130,00;47,67;60,67;36,83;5,00;82,00;0,00;2,00;8,00;2,00;3,00;0,00;29,00;6,00;15,00;6,00;2,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;28,00;259,00;210,00;0,00;7,00;101,82;2,55;2,55;94,18;112,00;30,15;47,38;49,54;6,00;62,00;5,00;5,00;11,00;5,00;2,00;2,00;33,00;3,00;37,00;5,00;3,00;3,00;0,00;3,00;2,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;21,00;231,00;238,00;0,00;7,00;102,38;0,00;10,50;126,00;109,20;46,20;58,80;27,30;24,00;48,00;8,00;2,00;5,00;5,00;2,00;2,00;18,00;0,00;26,00;8,00;3,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-09-19;22,00;187,00;214,50;0,00;11,00;78,22;0,00;0,00;90,44;105,60;44,00;66,00;22,00;18,00;48,00;4,00;1,00;1,00;1,00;7,00;1,00;31,00;4,00;22,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;15,00;240,00;255,00;0,00;15,00;80,00;0,00;7,50;87,50;145,71;34,29;49,29;32,14;18,00;48,00;0,00;4,00;7,00;1,00;4,00;0,00;16,00;1,00;9,00;6,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;33,00;178,20;231,00;0,00;26,40;63,46;0,00;7,62;81,23;110,00;44,00;66,00;19,80;11,00;45,00;9,00;2,00;1,00;2,00;6,00;1,00;23,00;1,00;11,00;1,00;2,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;20,00;153,33;213,33;0,00;20,00;60,00;1,25;7,50;67,50;111,11;48,89;40,00;28,89;16,00;30,00;5,00;1,00;7,00;1,00;1,00;0,00;23,00;1,00;10,00;4,00;2,00;3,00;0,00;1,00;3,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;17,00;153,00;187,00;0,00;11,33;36,43;2,43;4,86;63,14;80,75;46,75;31,88;14,88;16,00;21,00;5,00;0,00;6,00;2,00;2,00;0,00;18,00;4,00;9,00;5,00;1,00;4,00;0,00;0,00;3,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;23,00;97,75;143,75;0,00;5,75;38,33;1,28;1,28;33,22;64,82;29,27;35,55;14,64;10,00;18,00;6,00;3,00;7,00;2,00;1,00;1,00;20,00;2,00;3,00;6,00;2,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;18,00;66,00;162,00;0,00;6,00;23,14;0,00;1,29;25,71;63,00;29,25;33,75;13,50;15,00;21,00;7,00;1,00;3,00;0,00;1,00;1,00;15,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-11-07;16,00;80,00;176,00;0,00;10,67;18,29;2,29;2,29;22,86;48,00;30,00;36,00;18,00;6,00;12,00;0,00;1,00;5,00;0,00;3,00;0,00;26,00;7,00;4,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;16,00;48,00;133,33;0,00;5,33;21,33;1,33;5,33;34,67;52,00;28,00;20,00;18,00;10,00;12,00;6,00;0,00;3,00;0,00;1,00;1,00;20,00;1,00;1,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-11-21;8,00;96,00;152,00;0,00;16,00;18,67;1,33;5,33;16,00;26,00;26,00;24,00;22,00;4,00;15,00;2,00;1,00;8,00;0,00;1,00;1,00;14,00;1,00;8,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;11,00;33,00;71,50;0,00;5,50;16,50;0,00;1,38;16,50;26,40;17,60;15,40;13,20;3,00;16,00;4,00;0,00;2,00;0,00;2,00;0,00;9,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;13,00;32,50;78,00;0,00;6,50;13,00;1,30;1,30;18,20;32,50;13,00;8,67;6,50;7,00;12,00;0,00;1,00;3,00;0,00;0,00;1,00;6,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-12-12;11,00;38,50;66,00;0,00;5,50;11,00;0,00;5,50;33,00;41,80;6,60;13,20;8,80;3,00;8,00;5,00;1,00;1,00;2,00;2,00;1,00;5,00;0,00;2,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;9,00;63,00;108,00;0,00;4,50;15,75;0,00;2,25;15,75;18,00;11,25;9,00;11,25;8,00;14,00;1,00;0,00;1,00;0,00;1,00;1,00;5,00;1,00;4,00;0,00;1,00;0,00;1,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;12,00;72,00;96,00;0,00;6,00;33,60;0,00;2,40;48,00;42,00;12,00;18,00;16,00;7,00;20,00;9,00;3,00;3,00;1,00;0,00;1,00;19,00;1,00;4,00;3,00;1,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
