Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2021-08-01;44,00;198,00;5,50;0,00;5,50;25,30;12,10;6,60;62,70;157,14;18,86;37,71;18,86;31,78;50,11;6,11;31,78;13,00;25,00;19,00;0,00;6,00;19,00;6,00;13,00;0,00;0,00;6,00;0,00;31,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;13,00;0,00;0,00;0,00;0,00
2021-08-08;26,00;169,00;26,00;0,00;5,20;57,42;26,00;6,50;57,42;94,25;6,50;19,50;13,00;39,62;45,81;6,19;6,19;6,00;13,00;6,00;6,00;13,00;6,00;26,00;0,00;0,00;6,00;13,00;6,00;19,00;0,00;13,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;24,00;192,00;18,67;0,00;5,33;82,91;5,45;12,00;41,45;128,00;36,80;30,40;24,00;12,63;49,26;36,63;12,63;0,00;36,00;12,00;6,00;12,00;18,00;18,00;12,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;31,00;129,64;19,73;0,00;0,00;80,82;18,82;0,00;87,46;72,85;18,60;18,60;0,00;6,20;37,20;6,20;12,40;6,00;0,00;6,00;6,00;25,00;6,00;31,00;6,00;0,00;0,00;0,00;0,00;12,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;24,00;149,33;0,00;0,00;5,33;48,00;6,55;0,00;36,00;73,60;6,40;24,00;6,40;24,00;42,00;6,00;6,00;0,00;12,00;12,00;0,00;12,00;6,00;6,00;12,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;30,00;133,64;10,91;0,00;0,00;41,79;0,00;6,43;41,79;61,58;6,32;36,32;0,00;6,00;36,00;12,00;0,00;0,00;30,00;18,00;0,00;30,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;48,00;237,33;0,00;0,00;5,33;65,45;17,45;5,45;36,00;43,20;6,40;12,80;6,40;0,00;54,15;0,00;0,00;12,00;24,00;6,00;12,00;0,00;6,00;0,00;24,00;0,00;6,00;0,00;0,00;24,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;30,00;199,09;5,45;0,00;0,00;54,44;12,22;5,56;24,44;90,00;17,37;17,37;12,63;6,25;42,50;6,25;0,00;6,00;18,00;6,00;12,00;18,00;6,00;0,00;18,00;6,00;0,00;0,00;0,00;6,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;18,00;118,29;5,14;0,00;10,29;73,13;12,38;12,38;42,75;37,64;6,55;31,09;6,55;12,00;18,00;12,00;0,00;18,00;0,00;18,00;6,00;12,00;6,00;12,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;9,00;132,00;15,00;0,00;6,00;64,13;18,00;0,00;31,50;42,00;21,00;25,50;4,50;14,14;23,14;23,14;5,14;0,00;0,00;13,00;4,00;4,00;13,00;4,00;9,00;0,00;0,00;4,00;4,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-10-10;29,00;142,36;0,00;0,00;7,91;37,92;4,46;4,46;8,92;19,84;4,58;4,58;16,79;8,46;29,00;0,00;0,00;17,00;12,00;12,00;0,00;8,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;12,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;33,00;96,25;8,25;0,00;5,50;28,60;12,10;12,10;7,70;15,71;12,57;15,71;0,00;3,67;15,89;3,67;0,00;8,00;8,00;8,00;8,00;4,00;8,00;4,00;8,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;12,00;78,00;0,00;0,00;21,00;19,64;4,36;4,36;4,36;12,00;15,00;15,00;7,50;3,60;7,20;7,20;3,60;8,00;4,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;24,00;82,67;2,67;0,00;8,00;15,27;4,36;4,36;4,36;12,80;4,80;4,80;8,00;7,58;7,58;7,58;0,00;0,00;8,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;23,00;43,44;2,56;0,00;2,56;12,05;4,38;0,00;0,00;3,07;10,73;0,00;0,00;7,26;0,00;3,63;0,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;19,00;38,00;2,71;0,00;10,86;4,22;4,22;4,22;4,22;3,17;0,00;15,83;3,17;3,56;19,00;0,00;3,56;4,00;19,00;4,00;0,00;4,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;11,00;27,50;0,00;0,00;8,25;7,70;0,00;0,00;7,70;0,00;15,71;3,14;7,86;0,00;3,67;0,00;7,33;0,00;8,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;19,00;32,57;8,14;0,00;0,00;7,82;15,65;0,00;3,35;11,08;3,17;0,00;3,17;0,00;0,00;7,60;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;12,00;27,00;9,00;0,00;0,00;4,36;15,27;0,00;4,36;3,43;0,00;8,57;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;8,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;8,00;8,00;2,67;0,00;0,00;4,57;0,00;8,00;0,00;12,80;12,80;8,00;0,00;0,00;3,43;0,00;0,00;0,00;12,00;4,00;4,00;0,00;4,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;14,00;33,60;0,00;0,00;5,60;14,00;4,67;4,67;9,33;9,33;9,33;9,33;4,67;8,91;8,91;19,09;5,09;0,00;14,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;17,00;17,00;11,33;0,00;0,00;5,67;17,00;0,00;11,33;21,64;10,82;10,82;6,18;21,86;10,93;10,93;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
