Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-01-26;76,00;0,00;5,00;5,00;0,00;5,00;5,00;54,00;5,00;5,35;5,35;5,35;76,00;0,00;22,00;27,00;11,00;5,00;0,00;33,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;43,00;0,00;0,00;5,00;11,00;5,00;0,00;0,00;5,00;0,00
2020-02-02;70,00;0,00;27,00;11,00;5,00;0,00;0,00;32,00;11,00;0,00;0,00;5,38;86,15;5,00;0,00;11,00;11,00;5,00;0,00;22,00;0,00;0,00;11,00;5,00;0,00;0,00;5,00;0,00;5,00;16,00;27,00;11,00;0,00;27,00;22,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00
2020-02-09;43,00;27,00;0,00;11,00;5,00;5,00;0,00;27,00;0,00;5,38;0,00;10,75;32,25;5,00;11,00;11,00;5,00;16,00;0,00;27,00;27,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;16,00;16,00;0,00;11,00;22,00;0,00;0,00;5,00;11,00;0,00;11,00;5,00;0,00;0,00
2020-02-16;37,00;5,00;5,00;0,00;5,00;16,00;5,00;27,00;0,00;0,00;0,00;5,29;78,23;0,00;5,00;21,00;11,00;16,00;5,00;43,00;0,00;0,00;5,00;5,00;0,00;5,00;5,00;0,00;11,00;16,00;11,00;21,00;0,00;16,00;11,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;57,00;21,00;21,00;0,00;31,00;10,00;0,00;5,00;5,00;5,38;5,38;15,06;104,32;5,00;5,00;0,00;5,00;0,00;0,00;26,00;16,00;0,00;5,00;5,00;0,00;10,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;36,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;52,00;5,00;21,00;0,00;10,00;10,00;0,00;10,00;0,00;5,42;5,42;31,42;78,00;5,00;10,00;15,00;15,00;16,00;5,00;0,00;0,00;0,00;10,00;15,00;5,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;0,00;16,00;26,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;20,00;5,00;5,00;5,00;10,00;5,00;10,00;31,00;0,00;5,26;0,00;20,00;81,05;31,00;5,00;5,00;0,00;10,00;0,00;15,00;10,00;0,00;10,00;0,00;0,00;0,00;5,00;0,00;15,00;0,00;5,00;10,00;0,00;0,00;15,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;5,00;5,00
2020-03-15;31,00;0,00;10,00;5,00;31,00;20,00;0,00;46,00;0,00;0,00;5,34;31,00;35,28;0,00;0,00;5,00;0,00;15,00;0,00;15,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00
2020-03-22;25,00;5,00;5,00;5,00;35,00;5,00;10,00;25,00;5,00;5,43;0,00;25,00;15,22;0,00;0,00;0,00;5,00;10,00;0,00;15,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;15,00;5,00;0,00;0,00;0,00;5,00;10,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-03-29;43,00;5,00;5,00;0,00;5,00;10,00;0,00;34,00;10,00;0,00;0,00;13,98;13,98;0,00;5,00;14,00;10,00;5,00;5,00;19,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;5,00;10,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;10,00;0,00;10,00;5,00;20,00;10,00;5,00;15,00;0,00;0,00;5,56;5,56;25,56;0,00;10,00;5,00;5,00;10,00;0,00;15,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;10,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;5,00;0,00
2020-04-12;28,00;14,00;5,00;5,00;5,00;9,00;14,00;19,00;0,00;9,69;0,00;19,38;23,69;0,00;0,00;14,00;9,00;5,00;0,00;28,00;5,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;9,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;32,00;14,00;5,00;9,00;19,00;28,00;5,00;37,00;0,00;0,00;9,60;9,60;18,13;5,00;5,00;9,00;9,00;19,00;0,00;14,00;5,00;0,00;9,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;14,00;0,00;5,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;48,00;0,00;14,00;0,00;14,00;0,00;10,00;19,00;10,00;0,00;0,00;13,87;52,27;10,00;5,00;5,00;14,00;5,00;0,00;29,00;14,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;5,00;5,00;10,00;0,00;10,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;19,00;5,00;10,00;0,00;0,00;5,00;0,00;19,00;9,00;0,00;4,22;13,72;9,50;0,00;10,00;10,00;5,00;29,00;0,00;10,00;10,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;49,00;5,00;5,00;0,00;24,00;5,00;0,00;5,00;5,00;0,00;0,00;15,24;64,24;10,00;15,00;10,00;10,00;5,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;19,00;5,00;15,00;10,00;0,00;15,00;10,00;24,00;0,00;5,28;0,00;24,28;19,00;5,00;0,00;5,00;0,00;0,00;5,00;24,00;10,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;10,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-05-24;31,00;21,00;15,00;0,00;26,00;0,00;5,00;5,00;0,00;5,34;5,34;10,69;31,00;5,00;0,00;10,00;10,00;0,00;0,00;10,00;5,00;0,00;5,00;5,00;0,00;0,00;10,00;0,00;5,00;10,00;5,00;0,00;0,00;16,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-05-31;39,00;15,00;10,00;0,00;24,00;5,00;0,00;24,00;5,00;5,42;0,00;15,17;39,00;5,00;5,00;10,00;5,00;10,00;0,00;29,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;10,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-06-07;45,00;5,00;15,00;0,00;40,00;10,00;5,00;20,00;5,00;5,36;0,00;0,00;35,36;5,00;5,00;5,00;10,00;10,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;5,00;20,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-06-14;52,00;0,00;16,00;0,00;16,00;0,00;10,00;15,00;5,00;5,42;0,00;26,00;31,42;0,00;5,00;21,00;0,00;10,00;5,00;26,00;10,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;5,00;0,00;10,00;5,00;0,00;21,00;10,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00
2020-06-21;10,00;5,00;16,00;16,00;47,00;16,00;0,00;16,00;0,00;5,00;0,00;20,00;24,00;0,00;10,00;0,00;10,00;11,00;0,00;26,00;0,00;0,00;5,00;5,00;0,00;5,00;16,00;0,00;0,00;0,00;5,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;32,00;5,00;16,00;16,00;0,00;5,00;11,00;5,00;5,00;5,33;0,00;21,33;16,00;11,00;0,00;27,00;16,00;16,00;5,00;11,00;11,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;27,00;0,00;0,00;5,00;5,00;11,00;0,00;0,00;0,00;0,00
2020-07-05;43,00;5,00;11,00;0,00;16,00;27,00;5,00;32,00;0,00;0,00;0,00;5,38;32,25;16,00;0,00;11,00;5,00;0,00;5,00;27,00;0,00;0,00;21,00;5,00;0,00;0,00;0,00;5,00;5,00;11,00;0,00;16,00;0,00;0,00;5,00;0,00;0,00;11,00;0,00;11,00;5,00;0,00;0,00;0,00
2020-07-12;37,00;5,00;11,00;11,00;0,00;0,00;0,00;21,00;5,00;0,00;0,00;5,29;47,57;16,00;5,00;11,00;5,00;5,00;5,00;27,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;11,00;0,00;0,00;11,00;11,00;0,00;0,00;5,00;0,00;5,00;11,00;0,00;0,00;0,00
2020-07-19;43,00;0,00;22,00;0,00;11,00;11,00;0,00;43,00;11,00;15,73;0,00;31,46;26,22;0,00;0,00;5,00;11,00;5,00;5,00;33,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;5,00;11,00;0,00;5,00;0,00;5,00;16,00;0,00;11,00;16,00;0,00;11,00;5,00;0,00;0,00;0,00
2020-07-26;44,00;5,00;27,00;5,00;60,00;27,00;0,00;38,00;5,00;0,00;5,37;26,83;60,10;5,00;5,00;16,00;0,00;16,00;0,00;22,00;0,00;0,00;0,00;5,00;0,00;0,00;16,00;0,00;0,00;5,00;5,00;16,00;5,00;16,00;16,00;0,00;0,00;22,00;5,00;16,00;0,00;0,00;0,00;0,00
2020-08-02;53,00;16,00;11,00;21,00;21,00;16,00;0,00;21,00;0,00;0,00;0,00;58,30;68,90;11,00;11,00;11,00;21,00;21,00;0,00;48,00;11,00;0,00;11,00;0,00;0,00;0,00;16,00;0,00;11,00;0,00;0,00;16,00;0,00;5,00;16,00;0,00;5,00;11,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-08-09;32,00;5,00;16,00;5,00;22,00;16,00;11,00;16,00;11,00;5,33;5,33;21,33;37,33;5,00;11,00;11,00;11,00;27,00;0,00;27,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;11,00;5,00;11,00;11,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;53,00;21,00;16,00;0,00;11,00;16,00;11,00;37,00;0,00;10,82;0,00;5,41;37,86;5,00;0,00;0,00;5,00;0,00;0,00;16,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;16,00;0,00;0,00;11,00;0,00;11,00;5,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-08-23;51,00;0,00;5,00;5,00;21,00;10,00;0,00;26,00;10,00;10,63;0,00;20,19;30,81;5,00;10,00;5,00;5,00;16,00;5,00;26,00;5,00;5,00;5,00;5,00;0,00;0,00;5,00;5,00;15,00;0,00;5,00;0,00;0,00;16,00;10,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00
2020-08-30;20,00;25,00;30,00;5,00;46,00;15,00;0,00;25,00;0,00;0,00;9,47;14,74;45,26;5,00;10,00;15,00;15,00;15,00;10,00;31,00;10,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;10,00;0,00;15,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00
2020-09-06;30,00;15,00;20,00;10,00;20,00;5,00;5,00;30,00;5,00;0,00;0,00;20,36;25,71;0,00;0,00;10,00;5,00;15,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00
2020-09-13;20,00;10,00;10,00;0,00;15,00;5,00;10,00;15,00;0,00;5,26;0,00;20,00;29,47;5,00;15,00;5,00;10,00;5,00;5,00;30,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;25,00;10,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-09-20;46,00;21,00;5,00;5,00;15,00;10,00;0,00;10,00;0,00;0,00;0,00;20,33;46,00;5,00;5,00;15,00;10,00;10,00;5,00;21,00;5,00;0,00;10,00;0,00;0,00;0,00;0,00;5,00;10,00;0,00;5,00;21,00;0,00;5,00;21,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;37,00;5,00;27,00;5,00;27,00;11,00;0,00;53,00;0,00;5,29;0,00;37,00;26,43;11,00;16,00;5,00;11,00;5,00;0,00;11,00;16,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;11,00;11,00;0,00;5,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00
2020-10-04;38,00;11,00;5,00;16,00;49,00;5,00;5,00;11,00;5,00;0,00;0,00;5,28;65,44;0,00;0,00;0,00;17,00;11,00;0,00;17,00;6,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;11,00;0,00;11,00;6,00;0,00;0,00;6,00;0,00;6,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;48,00;12,00;6,00;0,00;0,00;12,00;0,00;24,00;12,00;6,40;0,00;11,73;54,40;6,00;6,00;12,00;12,00;18,00;0,00;6,00;12,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;6,00;18,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2020-10-18;48,00;6,00;12,00;6,00;18,00;24,00;12,00;24,00;0,00;11,73;6,40;11,73;66,13;6,00;18,00;12,00;0,00;12,00;0,00;30,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00
2020-10-25;30,00;12,00;6,00;6,00;6,00;18,00;6,00;18,00;0,00;0,00;0,00;11,79;54,64;6,00;0,00;12,00;12,00;6,00;0,00;18,00;12,00;0,00;6,00;0,00;0,00;0,00;12,00;6,00;18,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;34,00;10,00;48,00;5,00;0,00;14,00;5,00;24,00;0,00;0,00;5,31;9,56;14,88;19,00;5,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-11-08;34,00;0,00;23,00;6,00;11,00;23,00;0,00;23,00;6,00;11,69;0,00;5,31;45,69;17,00;11,00;17,00;6,00;17,00;0,00;12,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;17,00;6,00;17,00;0,00;17,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-11-15;47,00;6,00;18,00;0,00;29,00;0,00;6,00;35,00;6,00;11,75;0,00;17,09;40,59;6,00;6,00;0,00;12,00;12,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;18,00;18,00;6,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;12,00;6,00;12,00;12,00;18,00;0,00;6,00;37,00;6,00;6,55;0,00;0,00;12,00;18,00;6,00;18,00;0,00;6,00;0,00;6,00;0,00;0,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;12,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2020-11-29;35,00;6,00;0,00;6,00;6,00;6,00;12,00;17,00;0,00;5,47;0,00;0,00;24,06;17,00;17,00;6,00;6,00;6,00;0,00;29,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;6,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00
2020-12-06;29,00;0,00;12,00;12,00;17,00;6,00;6,00;29,00;0,00;0,00;0,00;11,81;35,44;6,00;6,00;17,00;23,00;18,00;0,00;29,00;0,00;12,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;12,00;0,00;0,00;6,00;0,00;6,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;36,00;6,00;12,00;0,00;12,00;6,00;0,00;24,00;0,00;0,00;0,00;18,55;42,55;6,00;6,00;6,00;6,00;6,00;0,00;24,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;12,00;18,00;12,00;12,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;57,00;6,00;25,00;13,00;19,00;6,00;0,00;32,00;6,00;0,00;6,33;6,33;44,33;6,00;13,00;19,00;6,00;6,00;19,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;43,00;6,00;24,00;18,00;12,00;6,00;12,00;18,00;12,00;0,00;0,00;18,28;61,28;12,00;0,00;12,00;18,00;6,00;0,00;18,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;12,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2021-01-03;63,00;0,00;23,00;6,00;17,00;0,00;0,00;40,00;0,00;0,00;0,00;5,34;39,51;6,00;6,00;0,00;11,00;0,00;0,00;23,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;11,00;17,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;34,00;11,00;6,00;6,00;17,00;0,00;0,00;46,00;0,00;0,00;0,00;5,31;45,69;29,00;6,00;0,00;6,00;6,00;0,00;29,00;0,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;12,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;35,00;6,00;29,00;0,00;23,00;17,00;0,00;29,00;0,00;0,00;0,00;17,50;35,00;6,00;0,00;12,00;12,00;6,00;0,00;41,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;12,00;6,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;23,00;17,00;11,00;11,00;17,00;17,00;11,00;40,00;0,00;12,05;5,48;0,00;47,10;0,00;0,00;0,00;11,00;23,00;0,00;34,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;11,00;6,00;6,00;0,00;6,00;17,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;63,00;6,00;34,00;6,00;29,00;23,00;17,00;23,00;0,00;0,00;0,00;17,08;45,92;6,00;6,00;11,00;11,00;12,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;6,00;0,00;6,00;0,00;17,00;17,00;6,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-02-07;40,00;17,00;6,00;0,00;6,00;23,00;0,00;17,00;0,00;5,26;5,26;22,11;28,42;0,00;0,00;6,00;6,00;6,00;0,00;23,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;6,00;0,00;0,00;0,00;0,00
2021-02-14;65,00;12,00;18,00;18,00;18,00;0,00;0,00;12,00;6,00;0,00;0,00;6,39;53,28;12,00;0,00;6,00;12,00;6,00;0,00;18,00;0,00;0,00;18,00;0,00;0,00;0,00;12,00;0,00;6,00;12,00;6,00;6,00;6,00;12,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00
2021-02-21;24,00;6,00;6,00;6,00;6,00;18,00;6,00;24,00;12,00;0,00;0,00;17,45;48,00;0,00;12,00;6,00;12,00;6,00;0,00;12,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;6,00;6,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;41,00;12,00;6,00;0,00;18,00;6,00;0,00;35,00;0,00;0,00;0,00;17,26;11,87;12,00;6,00;12,00;6,00;6,00;0,00;0,00;0,00;6,00;18,00;0,00;0,00;0,00;6,00;0,00;12,00;6,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;18,00;0,00;0,00;0,00;0,00
2021-03-07;47,00;0,00;6,00;6,00;12,00;17,00;0,00;17,00;0,00;5,34;0,00;0,00;58,75;0,00;23,00;0,00;0,00;0,00;0,00;6,00;12,00;6,00;12,00;0,00;0,00;0,00;6,00;6,00;12,00;0,00;12,00;6,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-03-14;32,00;0,00;5,00;5,00;0,00;0,00;11,00;32,00;5,00;0,00;0,00;5,33;32,00;5,00;0,00;5,00;5,00;0,00;0,00;38,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;11,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;52,00;0,00;17,00;0,00;12,00;6,00;0,00;12,00;6,00;0,00;5,31;11,67;23,35;6,00;0,00;0,00;12,00;6,00;0,00;41,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;12,00;6,00;29,00;6,00;17,00;17,00;0,00;0,00;12,00;6,00;6,00;6,00;0,00;0,00;0,00
2021-03-28;59,00;29,00;6,00;0,00;18,00;12,00;6,00;18,00;0,00;6,44;0,00;23,60;35,40;0,00;6,00;6,00;12,00;30,00;0,00;36,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;12,00;18,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;59,00;18,00;12,00;0,00;30,00;0,00;6,00;41,00;6,00;0,00;6,44;11,80;59,00;0,00;6,00;18,00;6,00;0,00;0,00;6,00;0,00;0,00;18,00;0,00;0,00;0,00;6,00;0,00;18,00;18,00;0,00;12,00;0,00;12,00;24,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00
2021-04-11;47,00;6,00;12,00;12,00;18,00;23,00;0,00;23,00;0,00;5,34;0,00;5,34;40,59;0,00;6,00;6,00;18,00;12,00;6,00;18,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;6,00;6,00;0,00;6,00;6,00;12,00;0,00;12,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00
2021-04-18;30,00;12,00;12,00;12,00;12,00;12,00;12,00;12,00;0,00;6,43;6,43;11,79;35,36;6,00;6,00;0,00;12,00;12,00;12,00;54,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00
2021-04-25;41,00;18,00;18,00;0,00;18,00;0,00;12,00;18,00;6,00;0,00;0,00;11,87;47,47;12,00;6,00;6,00;23,00;41,00;12,00;6,00;0,00;0,00;6,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;18,00;6,00;0,00;12,00;18,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;47,00;18,00;24,00;12,00;12,00;12,00;0,00;12,00;12,00;6,41;0,00;6,41;53,41;6,00;6,00;12,00;6,00;18,00;0,00;24,00;0,00;0,00;12,00;6,00;0,00;12,00;0,00;6,00;6,00;6,00;18,00;6,00;6,00;18,00;6,00;0,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00
2021-05-09;24,00;12,00;6,00;6,00;6,00;18,00;18,00;24,00;6,00;0,00;12,00;6,55;73,09;12,00;0,00;12,00;6,00;6,00;6,00;18,00;24,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;24,00;12,00;0,00;30,00;6,00;6,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-05-16;48,00;12,00;18,00;6,00;6,00;18,00;6,00;6,00;6,00;11,73;0,00;6,40;53,33;12,00;6,00;6,00;0,00;12,00;0,00;30,00;12,00;0,00;0,00;6,00;0,00;24,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;36,00;12,00;12,00;12,00;6,00;0,00;6,00;36,00;6,00;0,00;0,00;11,65;47,65;12,00;12,00;18,00;0,00;12,00;0,00;30,00;0,00;0,00;6,00;6,00;0,00;18,00;6,00;0,00;12,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2021-05-30;18,00;6,00;12,00;6,00;6,00;18,00;6,00;12,00;0,00;0,00;0,00;30,71;60,35;0,00;0,00;6,00;0,00;0,00;6,00;19,00;6,00;0,00;25,00;0,00;0,00;25,00;0,00;0,00;18,00;0,00;0,00;6,00;0,00;6,00;12,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-06-06;54,00;24,00;18,00;6,00;18,00;18,00;12,00;12,00;0,00;0,00;0,00;11,88;54,00;0,00;12,00;12,00;12,00;18,00;6,00;36,00;12,00;0,00;18,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;24,00;12,00;6,00;12,00;18,00;6,00;0,00;24,00;0,00;0,00;0,00;6,26;29,22;12,00;0,00;18,00;18,00;6,00;0,00;18,00;0,00;0,00;6,00;6,00;0,00;12,00;0,00;0,00;0,00;6,00;12,00;6,00;0,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;43,00;18,00;0,00;18,00;6,00;6,00;6,00;12,00;18,00;0,00;11,83;6,45;30,10;18,00;6,00;6,00;6,00;0,00;0,00;24,00;0,00;0,00;12,00;6,00;0,00;6,00;0,00;0,00;18,00;0,00;6,00;0,00;0,00;18,00;31,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
